,SYMBOL,NAME OF COMPANY,cm01JUN2023bhav.csv
1804,VAIBHAVGBL,Vaibhav Global Limited,-0.14950166112956434
1805,VAISHALI,Vaishali Pharma Limited,-0.18328445747800584
1806,VAKRANGEE,Vakrangee Limited,0.0
1807,VALIANTORG,Valiant Organics Limited,4.311286662744764
1808,VARDHACRLC,Vardhman Acrylics Limited,-0.9063444108761244
1809,VARDMNPOLY,Vardhman Polytex Limited,-0.5213764337851928
1810,VARROC,Varroc Engineering Limited,-0.275526742301466
1811,VASCONEQ,Vascon Engineers Limited,10.899182561307901
1812,VASWANI,Vaswani Industries Limited,10.344827586206886
1813,VBL,Varun Beverages Limited,-0.3216382897105282
1814,VCL,Vaxtex Cotfab Limited,2.1276595744680775
1815,VEDL,Vedanta Limited,-0.07186489399927727
1816,VENKEYS,Venky's (India) Limited,1.0668780101201
1817,VENUSPIPES,Venus Pipes & Tubes Limited,2.321887409483757
1818,VENUSREM,Venus Remedies Limited,0.8179530201342233
1819,VERANDA,Veranda Learning Solutions Limited,-1.2944983818770257
1820,VERTOZ,Vertoz Advertising Limited,0.5834829443446962
1821,VESUVIUS,Vesuvius India Limited,-1.3266503145995483
1822,VETO,Veto Switchgears And Cables Limited,5.949895615866391
1823,VGUARD,V-Guard Industries Limited,0.5178251344353646
1824,VHL,Vardhman Holdings Limited,0.13106408843976058
1825,VICEROY,Viceroy Hotels Limited,
1826,VIDHIING,Vidhi Specialty Food Ingredients Limited,-2.0223152022315203
1827,VIJAYA,Vijaya Diagnostic Centre Limited,-0.7689300143359804
1828,VIJIFIN,Viji Finance Limited,8.333333333333329
1829,VIKASECO,Vikas EcoTech Limited,1.7241379310344922
1830,VIKASLIFE,Vikas Lifecare Limited,1.7241379310344922
1831,VIMTALABS,Vimta Labs Limited,2.4451097804391244
1832,VINATIORGA,Vinati Organics Limited,-0.230858022316278
1833,VINDHYATEL,Vindhya Telelinks Limited,0.7938308006350647
1834,VINEETLAB,Vineet Laboratories Limited,-0.5122950819672132
1835,VINNY,Vinny Overseas Limited,0.8196721311475527
1836,VINYLINDIA,Vinyl Chemicals (India) Limited,0.40759412206372075
1837,VIPCLOTHNG,VIP Clothing Limited,0.2190580503833547
1838,VIPIND,VIP Industries Limited,-0.5193306405077863
1839,VIPULLTD,Vipul Limited,-0.6024096385542254
1840,VIRINCHI,Virinchi Limited,-1.0279001468428615
1841,VISAKAIND,Visaka Industries Limited,1.796023091725454
1842,VISASTEEL,Visa Steel Limited,
1843,VISESHINFO,Visesh Infotecnics Limited,0.0
1844,VISHAL,Vishal Fabrics Limited,0.27932960893855147
1845,VISHNU,Vishnu Chemicals Limited,0.5546995377503887
1846,VISHWARAJ,Vishwaraj Sugar Industries Limited,0.0
1847,VIVIDHA,Visagar Polytex Limited,-5.882352941176463
1848,VIVIMEDLAB,Vivimed Labs Limited,
1849,VLSFINANCE,VLS Finance Limited,0.18674136321194082
1850,VMART,V-Mart Retail Limited,0.3887508304012924
1851,VOLTAMP,Voltamp Transformers Limited,-1.106962494913956
1852,VOLTAS,Voltas Limited,0.4930906434528465
1853,VRLLOG,VRL Logistics Limited,-0.26840233510031536
1854,VSSL,Vardhman Special Steels Limited,1.130079345996645
1855,VSTIND,VST Industries Limited,-1.3051027014301664
1856,VSTTILLERS,V.S.T Tillers Tractors Limited,-0.7097777698317597
1857,VTL,Vardhman Textiles Limited,2.2519024693275353
1858,WABAG,VA Tech Wabag Limited,0.05444250871080139
1859,WALCHANNAG,Walchandnagar Industries Limited,9.965397923875436
1860,WANBURY,Wanbury Limited,
1861,WATERBASE,Waterbase Limited,-0.5102040816326447
1862,WEALTH,Wealth First Portfolio Managers Limited,1.0314595152140278
1863,WEBELSOLAR,Websol Energy System Limited,-0.16657412548583173
1864,WEIZMANIND,Weizmann Limited,0.24975024975024976
1865,WEL,Wonder Electricals Limited,1.6797312430011198
1866,WELCORP,Welspun Corp Limited,2.9289530971700004
1867,WELENT,Welspun Enterprises Limited,2.5462962962963114
1868,WELINV,Welspun Investments and Commercials Limited,1.4187643020594898
1869,WELSPUNIND,Welspun India Limited,4.503526858383061
1870,WENDT,Wendt (India) Limited,0.6398532516376306
1871,WESTLIFE,WESTLIFE FOODWORLD LIMITED,7.450878671940867
1872,WEWIN,WE WIN LIMITED,-0.7352941176470519
1873,WHEELS,Wheels India Limited,2.156798425455138
1874,WHIRLPOOL,Whirlpool of India Limited,0.5432116072054392
1875,WILLAMAGOR,Williamson Magor & Company Limited,1.2919896640826873
1876,WINDLAS,Windlas Biotech Limited,3.404336249524552
1877,WINDMACHIN,Windsor Machines Limited,5.095541401273882
1878,WIPL,The Western India Plywoods Limited,
1879,WIPRO,Wipro Limited,0.8670878236095627
1880,WOCKPHARMA,Wockhardt Limited,0.0
1881,WONDERLA,Wonderla Holidays Limited,3.4579532925729177
1882,WORTH,Worth Peripherals Limited,0.6562342251388245
1883,WSI,W S Industries (I) Limited,
1884,WSTCSTPAPR,West Coast Paper Mills Limited,-2.1040058801911146
1885,XCHANGING,Xchanging Solutions Limited,-0.48309178743962033
1886,XELPMOC,Xelpmoc Design And Tech Limited,-4.990310077519386
1887,XPROINDIA,Xpro India Limited,1.0350816255644384
1888,YAARI,Yaari Digital Integrated Services Limited,9.81308411214954
1889,YESBANK,Yes Bank Limited,0.6172839506172928
1890,YUKEN,Yuken India Limited,0.7982522477102766
1891,ZEEL,Zee Entertainment Enterprises Limited,-1.486798256857219
1892,ZEELEARN,Zee Learn Limited,-3.0303030303030196
1893,ZEEMEDIA,Zee Media Corporation Limited,0.6369426751592447
1894,ZENITHEXPO,Zenith Exports Limited,2.021403091557673
1895,ZENITHSTL,Zenith Steel Pipes & Industries Limited,1.2345679012345634
1896,ZENSARTECH,Zensar Technologies Limited,5.167049912078999
1897,ZENTEC,Zen Technologies Limited,1.100966702470468
1898,ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,-1.0890024831134204
1899,ZIMLAB,Zim Laboratories Limited,4.979466119096503
1900,ZODIAC,Zodiac Energy Limited,3.639082751744772
1901,ZODIACLOTH,Zodiac Clothing Company Limited,0.9409304756926204
1902,ZOMATO,Zomato Limited,-1.5930485155684206
1903,ZOTA,Zota Health Care LImited,-0.4197271773347284
1904,ZUARI,Zuari Agro Chemicals Limited,-0.6041222459132867
1905,ZUARIIND,ZUARI INDUSTRIES LIMITED,0.6075768406004248
1906,ZYDUSLIFE,Zydus Lifesciences Limited,2.209834760103517
1907,ZYDUSWELL,Zydus Wellness Limited,0.4152937946183385
