,SYMBOL,NAME OF COMPANY,cm29MAY2024bhav.csv,cm28MAY2024bhav.csv,cm27MAY2024bhav.csv,cm24MAY2024bhav.csv,cm23MAY2024bhav.csv,cm22MAY2024bhav.csv,cm21MAY2024bhav.csv,cm18MAY2024bhav.csv,cm17MAY2024bhav.csv,cm16MAY2024bhav.csv,cm15MAY2024bhav.csv,cm14MAY2024bhav.csv,cm13MAY2024bhav.csv,cm10MAY2024bhav.csv,cm09MAY2024bhav.csv,cm08MAY2024bhav.csv,cm07MAY2024bhav.csv,cm06MAY2024bhav.csv,cm03MAY2024bhav.csv,cm02MAY2024bhav.csv
1718,THOMASCOOK,Thomas Cook  (India)  Limited,4.496840058337384,0.8580534444716842,-3.0655893536121757,-1.842780499183573,-0.8786127167630085,2.4881516587677726,0.0,-1.2865497076023393,1.1355571327182425,-3.6031927023945296,-2.533896421426979,5.659934241427892,6.105158235733865,0.67737079779227,-4.846025304368574,2.923832923832918,0.7176441474882399,-1.2704617639872926,-0.12201073694485115,0.5644171779141133
1719,THOMASCOTT,Thomas Scott (India) Limited,,,,,,,,,,,,,,,,,,,,
1720,THYROCARE,Thyrocare Technologies Limited,-1.022215067611079,0.12894906511928889,-1.1944577161968466,-0.21454112038141004,0.39087428206765246,-1.2757914632225582,-1.3670964735125164,-0.9387503847337503,-0.16899677369796018,0.01536570374923521,0.5484743144070999,4.513160019376723,-1.0860884842676997,0.5783132530120518,1.0141987829614605,-0.6769280361028359,-0.10465303493800954,-1.5767371840583047,-2.0336878056353367,-0.12404062330414267
1721,TI,Tilaknagar Industries Limited,-0.5087370050873725,-2.5856496444731736,0.5633802816901458,-0.19463667820068714,1.7829627999119448,-5.077308817384039,-1.4009064688916264,3.9177906229929254,0.7549611734253667,-0.12925463162429252,3.2014228546020402,1.9261273510083843,0.5239179954441939,-1.1706438541197632,-3.998271017938189,0.4777415852334394,0.13046314416177926,-2.748995559314866,-1.7860851505711366,1.625158294639086
1722,TIDEWATER,Tide Water Oil Company (India) Limited,-1.450819672131145,-2.0683381050491043,0.16617083433840618,-0.11244076780982178,-1.5056428646767195,-2.5540880826352867,0.5009813035843428,1.867732940495607,0.6593406593406618,-0.8740616305317911,0.7883597883597931,6.526885356780518,-0.09853881021425151,-0.5237215033887811,-0.6013028227826933,0.6387628172802075,-1.5229266677702318,-0.5951238241505161,-0.670135389141625,2.786022288178305
1723,TIIL,Technocraft Industries (India) Limited,3.8400650350847174,0.9873182535053,-4.153811111341196,1.9398826360450996,-0.5583543240974048,1.0006784260515564,-0.3843717001055928,-0.20023184740225525,2.0959307955499047,0.7632429150675585,1.5680401700178346,3.033809847969136,0.42155634043522844,1.6703734593642934,-3.269614324451528,1.563638018936631,-1.932949421900796,1.0601822611206353,-2.3416675845357457,-0.521552385335178
1724,TIINDIA,Tube Investments of India Limited,-2.233315817130846,-0.03414493210412055,-0.46794938826727067,0.014380400820983023,3.375903777282251,0.5407829123469732,-3.1541963839250444,-0.13535356190126,1.0557488512921303,-0.5730432027041373,0.7784327553858231,-4.511956494117042,-3.3133085173036503,3.079767497815541,-1.5509094762563804,0.2173994527531085,-0.28778591717746005,5.077956250245461,0.7504616196254238,1.2932186180729999
1725,TIJARIA,Tijaria Polypipes Limited,,,,,,,,,,,,,,,,,,,,
1726,TIL,TIL Limited,,,,,,,,,,,,,,,,,,,,
1727,TIMESGTY,Times Guaranty Limited,,,,,,,,,,,,,,,,,,,,
1728,TIMETECHNO,Time Technoplast Limited,-0.511695906432761,2.992659514398662,-1.6111111111111194,-6.054279749478072,0.4895104895104816,0.03497726477790232,-0.1920055856170401,-0.9337713989278882,0.8018127941432646,2.3915759414599487,1.7062987838083097,4.100529100529087,0.03780718336484792,4.133858267716536,-6.082455167313732,-0.7340796476417691,-3.420772775611497,2.6564774381368306,-1.0977145942055107,0.6520557869951137
1729,TIMKEN,Timken India Limited,-2.9538771944933178,2.8508161457674324,-4.558903447859429,7.417593109084543,-2.3040364995881144,0.310191835852578,-5.3929881532262876,-1.3794657683730995,0.3284463061690611,5.768480408815732,6.42296461006778,6.640954217555883,2.9288518371487777,-1.645673959884892,3.1150278846440687,-1.3547504523189673,-0.31964340698817,0.5944128145373047,0.9725221535482936,0.5029262524510225
1730,TINPLATE,The Tinplate Company of India Limited,,,,,,,,,,,,,,,,,,,,
1731,TIPSFILMS,Tips Films Limited,3.2135728542914217,-1.2613322822230937,-1.6476061252180656,-3.0536502865733346,-0.15010789004598332,-3.8863841298467006,-2.4111228440689976,-0.09670329670328871,2.551388388027403,0.5712213255961514,2.7961599403485877,-2.9225479551212405,0.9960705473818964,-4.569634603645251,-4.995857497928745,-4.8407442447177615,-1.6972797023947814,-4.999263731409225,-4.994404029099039,-4.997341839447106
1732,TIPSINDLTD,TIPS Industries Limited,3.4519827998088837,-1.7832003754105974,-0.4903105300023401,3.4291234001448894,-2.3233871918858275,-1.2001864367280433,-2.8196127278903838,-0.24850333220376503,0.7855191256830575,-0.022763487366269687,-0.4193584948430162,2.035387995836696,1.909251620506782,-1.7484946734599378,1.1715089034676665,2.596153846153849,-2.8150916948954587,-3.0574113916883703,-0.6971775553806289,-3.7137288869640606
1733,TIRUMALCHM,Thirumalai Chemicals Limited,-1.0914051841746293,0.5486968449931435,-1.2195121951219534,-2.1034678794769794,0.9758897818599354,-0.6652727618323512,0.3241800152555388,-0.8508224617129893,4.525691699604739,-1.0946051602814744,-5.030629292741789,2.7465191684150474,2.0038910505836487,1.440694691138743,-4.269790289061018,1.4762269938650174,-3.282032264045973,1.2960180315552174,-1.4074074074074117,-1.5317286652078734
1734,TIRUPATIFL,Tirupati Forge Limited,0.29498525073746734,-1.1661807580174888,-2.000000000000008,1.1560693641618456,-0.8595988538681867,0.8670520231213791,-1.4245014245014245,0.2857142857142898,-1.1299435028248548,-0.28169014084507443,1.7191977077363938,-0.2857142857142898,-7.894736842105263,-5.0,9.890109890109894,1.392757660167131,-1.3736263736263736,-2.412868632707771,-1.0610079575596967,0.0
1735,TITAN,Titan Company Limited,-0.8505895465477796,0.17629429394135276,-0.2637439924979486,-1.1485928651091406,2.015455767838417,0.2028427598460145,0.42973338686413043,0.041652410633268105,0.8173610486217342,1.9993575132704076,-0.6187479096354377,1.0833986445991424,-1.100354119488725,1.360261268755587,-0.4340690522570085,-0.3378275092482247,-0.2819992988125543,-7.1804521916296435,-0.9682074850425179,-0.5795082538134758
1736,TMB,Tamilnad Mercantile Bank Limited,-1.3549274902085389,0.010586491636674014,-0.44266441821247177,-0.11580166333298482,1.3010557747680422,0.2566021597348542,-0.18143009605123217,0.6336591128772395,0.08599376545201207,0.021503064186639262,0.3668932772202414,-0.5046167060339202,-0.6400682739492213,-0.48832271762208307,-1.2060828526481384,-1.4877569996900482,-0.29872270292542,1.1882426516572835,-1.0927835051546415,-0.205761316872428
1737,TNPETRO,Tamilnadu PetroProducts Limited,0.7728894173602922,-2.5492468134414867,-1.0321100917431258,0.1148105625717664,-0.6841505131128945,0.6888633754305494,0.057438253877078876,1.0446894950667343,-0.8059873344847307,2.1764705882352873,1.5531660692950982,1.6393442622950924,0.42682926829267603,-0.24330900243309345,-1.3205282112845071,0.5431502715751393,-2.0106445890005946,-1.8002322880371628,-1.091326823664564,0.40369088811994736
1738,TNPL,Tamil Nadu Newsprint & Papers Limited,-1.8478044903636026,-1.429690560125345,-3.9684032349069067,-1.1526306004833486,0.919324577861159,-0.504013440358418,-1.1258767072720393,0.6315007429420463,0.26070763500930677,-2.4168635289841824,-0.9004141905276428,2.1711131554737726,-0.49432442328818116,0.3859584635177399,-3.8012729844413014,0.6405693950177976,-1.507185418857347,-1.2461059190031036,-0.46511627906977526,5.641492265696088
1739,TNTELE,Tamilnadu Telecommunication Limited,,,,,,,,,,,,,,,,,,,,
1740,TOKYOPLAST,Tokyo Plast International Limited,-1.0947168015230762,-0.047573739295905956,-0.6616257088846907,0.284360189573457,0.28517110266159423,0.6698564593301463,-2.245088868101034,-0.46554934823091243,-0.6934812760055478,1.1693171188026192,0.8966493629070343,1.8260451705910674,0.28915662650602136,-2.901263453439396,-6.80331443523769,-3.614964270701973,-1.122194513715706,-8.167938931297712,13.863537592351156,0.48034934497816345
1741,TORNTPHARM,Torrent Pharmaceuticals Limited,1.7812277346533167,0.43122116561528356,1.634418480029083,-2.9837721415574254,1.0943219145940908,-0.6693515307454159,-0.9346139637975686,0.30755548968022317,-0.04629715365099354,1.9252911530983976,0.6956455628836875,1.0001535744452192,0.18077618369936604,2.992849644462938,-2.4424648799057125,-1.2140416515547647,-3.6011335197997907,-0.6399239404687901,2.423220973782765,1.0387693704944019
1742,TORNTPOWER,Torrent Power Limited,1.5339562125226607,2.5710709815841266,-0.16778523489932237,-1.8121911037891365,3.231292517006809,-2.4910027520993547,2.3842207932952824,0.3953142567003821,2.9842384402778848,-1.9841850929857894,0.4412413590233858,3.395049994297218,-0.889257319416704,0.43140964995269976,-0.725073258697129,-3.066278222869622,-4.692489240594191,-2.9408792319353267,-1.447495103084224,0.3297581773366229
1743,TOTAL,Total Transport Systems Limited,0.4034291477559167,-0.1007556675062915,0.353892821031339,-0.802407221664992,-0.8453505718547929,-0.4948045522018803,-1.0768477728830235,0.7893438579181169,0.7455268389662029,-0.5437469105289287,0.09896091044038449,0.49726504226752855,2.969790066564251,-0.6106870229007575,-2.7709054923305265,0.5973120955699296,-0.3472222222222166,-1.224889759921607,-0.09789525208028244,-2.5286259541984655
1744,TOUCHWOOD,Touchwood Entertainment Limited,-1.902173913043467,-2.9983525535420172,-2.0651823168764043,3.9932885906040196,-0.6004002668445668,-2.883057985098794,-2.3101265822784844,1.935483870967742,-0.19317450096587982,-1.4906438312718011,4.438555813183185,3.8885065381968182,-1.658206429780026,2.284527518172386,-3.6036036036036077,-3.4160489848533753,2.71433300231711,2.545824847250509,-0.47297297297296526,0.6802721088435374
1745,TPLPLASTEH,TPL Plastech Limited,-0.05740528128587504,-3.2222222222222285,-1.0445299615173202,-3.1931878658861095,-0.0531914893616991,2.3407729994556403,2.453987730061337,-0.11142061281336414,-0.49889135254989225,-1.0964912280701753,-1.9354838709677389,2.8192371475953535,1.005025125628147,0.4486819966348754,-2.6746724890829574,0.3835616438356102,-0.5991285403050078,-4.771784232365154,-2.3302938196555187,7.751091703056778
1746,TRACXN,Tracxn Technologies Limited,-0.8917954815695602,-1.0588235294117714,-0.8168028004667477,-0.580046403712297,-0.7484168105929666,1.3418903150524988,-9.264160931709899,0.8004268943436499,1.7372421281216164,-0.48622366288493013,-0.8038585209003215,2.583837273227042,-1.3022246337493248,1.5986769570011057,-1.7866811044937647,-1.440768409818579,-1.627296587926506,-2.106885919835557,-2.309236947791162,-1.1904761904761934
1747,TREEHOUSE,Tree House Education & Accessories Limited,-1.1520737327188941,-2.9082774049217095,1.3605442176870781,,,,,,,,,,,,,,,,,
1748,TREJHARA,TREJHARA SOLUTIONS LIMITED,,,,,,,,,,,,,,,,,,,,
1749,TRENT,Trent Limited,1.2164474966962142,-1.4117898334045358,-0.7083174280018586,0.35862127677686634,1.1104057500080777,-0.43601225547962125,0.5233685117381043,0.1823262236894589,0.8245135043999553,1.5385464987850592,-0.29403019591001495,1.6716304274805864,-0.12747685288723484,1.4394446397985416,-2.0150713555328443,-0.11878462238700373,-0.11310586487176598,-0.322748223226807,-2.648115867174558,5.3697362751989886
1750,TRF,TRF Limited,,,,,,,,,,,,,,,,,,,,
1751,TRIDENT,Trident Limited,-0.4021447721179587,-0.9296148738379852,-0.5284015852047631,-0.263504611330702,-0.39370078740157105,-0.13106159895149977,-5.802469135802473,0.7462686567164107,4.823989569752285,-0.5188067444876673,-0.6443298969072165,1.971090670170828,-0.5228758169934715,1.5936254980079718,-2.58732212160414,0.2594033722438429,-1.4066496163682973,-1.0126582278480976,-0.5037783375314933,0.8894536213468905
1752,TRIGYN,Trigyn Technologies Limited,1.6274864376130305,-0.9404388714733644,-0.8436944937832936,-0.6178287731685815,-0.3079630444346753,1.4279339580544477,-1.5810276679841873,0.485436893203881,0.44326241134751776,-0.04430660168364835,-0.08853474988933911,2.9626253418413855,-2.228163992869875,0.3577817531305954,-2.7826086956521765,1.1433597185576052,-3.8477801268498917,1.8957345971564006,-1.6941973739940706,1.4611087236785587
1753,TRIL,Transformers And Rectifiers (India) Limited,,,,,,,,,,,,,2.8216896141424486,2.3931772691671744,-4.899445501944885,4.859845526338627,-4.996289883749702,-4.997258557217823,,
1754,TRITURBINE,Triveni Turbine Limited,-1.143106457242575,-0.3564907399356499,-2.2771688333758333,0.5897435897435975,0.6278489722198293,-1.9728522047044825,-7.161865998747652,1.2521794262165127,4.263758056519576,3.497819208073214,5.048962357380294,0.18901890189018083,0.01800504141159934,0.853459233702548,-4.9616015186815075,4.292656587473006,-2.5092121424811293,-1.0847869478434435,2.9574696211579616,4.101944005208831
1755,TRIVENI,Triveni Engineering & Industries Limited,-0.9074941451990698,-0.33552151714076656,-0.5512839112142688,-0.4189540595203829,-1.3819632426271453,-0.22743425728500677,-3.827751196172249,0.1780334155025958,4.284490145672665,-1.5051343367562149,-0.12644001123910892,2.7870036101082967,0.5371660859465803,-0.9918068132815998,-1.9864750633981278,2.0120724346076457,-0.10050251256282061,-2.1632251720747266,-2.063557573256294,0.3035738926452231
1756,TTKHLTCARE,TTK Healthcare Limited,0.11960496189727642,-1.3717559824738732,0.44348149903517076,-0.10821412870717319,-0.2092262005197001,-0.6104309911118503,-1.623387336258944,-0.013196529312793737,0.40079496522026864,-0.4517426715468005,-0.17445687952600994,0.6226815050344523,3.0936283548453156,0.1641699158629088,0.01368269822809369,-0.47999999999999693,-0.6997498478804617,-2.4115066143238995,-2.219283248927445,-1.110083256244224
1757,TTKPRESTIG,TTK Prestige Limited,-1.1022958646352627,1.0858765081618138,0.3918774492340577,-0.882768361581921,-0.45694200351493847,-0.16142616507579693,-0.7937613145801483,-0.3123481640869022,3.0543633762517914,-0.7595655568964325,-1.3515406162464954,2.586206896551724,-0.6991011556570093,1.0889161318237477,-2.2762508809020403,0.9102545868297507,-0.6991031706800271,1.0633742506422967,-0.9612666101215657,0.6975088967971498
1758,TTL,T T Limited,0.7973733583489762,-1.841620626151013,-0.5494505494505573,-2.4564537740062526,-1.4090708938793435,2.8066998641919367,-0.3158844765342909,0.6357856494096302,0.36463081130354735,-0.27272727272727015,-0.09082652134422736,1.3345605154164644,0.6950880444856349,-0.552995391705064,-0.6410256410256436,-0.09149130832570386,-0.8166969147005496,-0.18115942028985763,-0.7640449438202196,0.08996851102113748
1759,TTML,Tata Teleservices (Maharashtra) Limited,-0.665335994677312,-1.2483574244415094,-0.9759271307742355,-0.19480519480520217,0.3911342894393705,-0.8403361344537705,-0.4504504504504614,-0.12853470437017264,1.2361743656473687,-1.0302640051513345,-0.12861736334404414,3.459747172322015,-0.9881422924901184,0.1319261213720429,-1.686121919584951,-0.06480881399871856,-2.155992390615078,-2.352941176470595,-1.524390243902439,-0.303951367781155
1760,TV18BRDCST,TV18 Broadcast Limited,0.11695906432747873,-2.2857142857142856,-1.6853932584269662,1.5981735159817416,1.1547344110854503,1.1682242990654208,-0.23310023310023645,0.0,0.23364485981308744,-0.6960556844547663,1.5312131919905736,1.1918951132300357,-0.5924170616113744,1.320528211284524,-4.908675799086755,0.3436426116838455,0.9248554913294765,-3.135498320268754,-1.6519823788546255,-1.5184381778741927
1761,TVSELECT,TVS Electronics Limited,-0.4134860050890441,-0.851466414380336,0.9069212410501265,-1.2568735271013356,0.37848919728749053,-0.8754103486009102,-1.0211975862602367,0.5444928438083385,-0.20183201366248535,0.530669580146711,-0.031206116398803527,-0.8508663366336634,3.922829581993566,-3.491078355314197,-1.5729993891264438,-1.3855421686747056,1.8717397974838976,-4.874489200233521,-5.057503117638908,19.36817730731062
1762,TVSMOTOR,TVS Motor Company Limited,0.09770612661824964,0.0933520037340761,0.4936341299977745,2.9124428200353956,1.5333986836577467,-0.6308270327937247,-1.6244581336983759,0.3227357000618088,2.657549696884239,1.330984071049324,-1.6324714258947142,3.2002320409939222,0.2447238981366929,-0.002422950184130992,3.353116470087387,0.8612851081026561,-3.7557430050805847,0.19973206673973495,-0.9744566921536854,0.6286407766990203
1763,TVSSRICHAK,TVS Srichakra Limited,-1.7014503006720818,1.5250909787397007,-0.4824817431291026,0.046482801363491165,-2.5845253576072653,0.5545631793398947,3.431911219523963,0.17782831704249405,2.272755391144046,-0.49734707193067357,-0.3239462543714293,2.7122745547811378,-0.6983642257293423,-1.854786208251956,-3.040588823781612,0.23756939055691084,-0.414913094134147,0.7860241079345344,-0.37363765503576524,0.14704475899006664
1764,TVTODAY,TV Today Network Limited,0.6017125665355162,-2.040353661301292,-0.49627791563275175,-0.7611372285650274,0.04479283314669398,1.4311676510676992,1.1954022988505721,-1.9165727170236753,-3.733449099196872,0.3703703703703679,-0.6923409779316289,1.448639157155392,-0.43706293706293703,1.8246550956831433,-3.5622317596566573,0.15044057597248842,0.6271626297577929,-1.7424564385890449,1.1825413889486132,-1.1477151965993575
1765,TVVISION,TV Vision Limited,,,,,,,,,,,,,,,,,,,,
1766,TWL,Titagarh Wagons Limited,,,,,,,,,,,,,,,,,,,,
1767,UBL,United Breweries Limited,0.5596315535800378,-0.0026775912389190313,-0.3867491731569402,-0.2766251728907355,0.01862246933942957,-0.7446330965646489,-1.516097155042393,-0.2774824304348907,1.4869986314348878,0.6676557863501434,-1.461988304093567,-1.6004315770544797,1.4093679987495418,0.45009682315381316,-5.2114597544338315,0.5236254831068445,1.0354209704237394,-2.6678436565151227,-0.7109120124653021,0.7753079150105366
1768,UCALFUEL,Ucal Fuel Systems Limited,,,,,,,,,,,,,,,,,,,,
1769,UCOBANK,UCO Bank,-1.4617368873602776,-4.672131147540986,7.1115013169446835,-0.7839721254355326,1.0563380281690167,0.4420866489832007,5.405405405405403,1.6098484848484875,0.47573739295908657,-0.37914691943128503,1.2476007677543157,0.8712487899322416,-2.4551463644948144,1.9249278152069296,-2.5328330206378884,2.009569377990425,-3.7753222836095714,-2.073940486925168,-1.4222222222222172,-1.8324607329842881
1770,UDAICEMENT,Udaipur Cement Works Limited,0.134589502018854,-1.5894039735099377,-2.075226977950706,-0.3875968992248209,-0.896286811779755,-0.5095541401273957,-3.799019607843131,-2.1582733812949777,0.4819277108433803,-1.072705601907039,2.5672371638141915,9.504685408299858,1.0825439783491164,1.0943912448700566,-2.9216467463479456,-0.1326259946949715,-1.9505851755526655,-1.9132653061224487,-0.3811944091486622,-0.6313131313131313
1771,UFLEX,UFLEX Limited,-3.8926330467115964,-0.1276546361842895,-1.6436479853897932,0.851847588350406,-0.7086524174191258,-0.1711547238703788,-0.8821533589685668,0.6488332384746779,2.1986970684039058,-0.3246753246753194,0.8890968647636901,0.3757632691404335,-0.15242115136592269,1.222406835983854,-2.892704851907344,0.7313675412119884,-2.401994108316343,-1.813327400155741,-0.5971469645029279,-0.28669092512956473
1772,UFO,UFO Moviez India Limited,-0.9243697478991548,-0.7092198581560236,-2.442002442002442,-5.208333333333334,-0.4990403071017318,-0.34429992348889726,-0.4948610582413443,-0.7930513595166248,2.31839258114374,-0.9946442234123819,0.3454894433781103,1.8373729476153198,-2.92220113851992,3.9037854889589925,-4.446119065561411,0.07541478129712996,-0.8227374719521275,-3.8820992092020177,-1.2073863636363755,0.21352313167260595
1773,UGARSUGAR,The Ugar Sugar Works Limited,-0.8922443376801531,-0.8843537414966064,-1.342281879194631,-0.7989347536617768,-0.39787798408489566,-0.8547008547008436,0.7284768211920492,0.6666666666666667,-1.0554089709762495,0.2645502645502683,-0.9174311926605542,0.7260726072607223,1.9515477792732205,0.40540540540540154,-2.1810971579643166,0.5984042553191526,-2.083333333333326,-1.97830248883216,-0.4447268106734543,-1.2547051442910917
1774,UGROCAP,Ugro Capital Limited,-1.0318949343339587,-2.7904431880357388,-2.437722419928834,0.1603992158260519,-1.0056457304163606,1.8142626190048337,-1.2593118126995229,1.9161243673174093,2.0287716709701216,2.495274102079404,-0.9919520868425893,2.063037249283659,1.0032799536947803,0.36793183578620786,-0.5967276227141526,-1.4605462822458355,-2.2255192878338277,-4.667609618104664,0.0,7.04012112036337
1775,UJAAS,Ujaas Energy Limited,,,,,,,,,,,,,,,,,,,,
1776,UJJIVAN,Ujjivan Financial Services Limited,,,,,,,,,,,,,,,,,,,,2.619897293062922
1777,UJJIVANSFB,Ujjivan Small Finance Bank Limited,-4.901036757775673,-0.748362956033687,0.8490566037735903,-0.09425070688029626,-0.5623242736644879,0.9460737937559129,-1.0299625468164741,1.3282732447817756,2.5291828793774402,-3.474178403755871,0.9478672985781991,0.8604206500956079,-1.4137606032045242,2.413127413127413,-2.996254681647943,-0.18691588785046995,-1.0175763182238615,-0.8256880733945007,-1.3574660633484164,2.982292637465054
1778,ULTRACEMCO,UltraTech Cement Limited,-1.527669983986482,-0.4557234365067758,-0.05473507247510398,0.5953463676989061,2.786297922656724,1.0771855272029003,-0.7723807979241073,-0.25024392463360745,1.8668053681597674,0.9881320144371288,-0.48185163524192753,1.142752447259589,0.6300241263419543,0.4827389081208156,-0.7700065130155186,-1.6834669090308187,-0.96656404381757,-0.40137322616464083,-1.6742709183699165,0.11632746180498467
1779,UMAEXPORTS,Uma Exports Limited,,,,,,,,,,,,,,,,,,,,
1780,UMANGDAIRY,Umang Dairies Limited,1.7504234895539212,-5.747738158595003,-1.6230366492146566,-2.251791197543503,1.4537902388369737,-0.10373443983403374,1.0482180293501047,1.166489925768832,4.371887105700059,-0.49559471365639085,-1.89086980010805,5.290102389078488,0.5720823798627002,-1.0192525481313608,-0.7307476110174319,1.079545454545458,-1.6210173281162692,-3.3495407887628246,-2.783613445378157,-1.2960082944530846
1781,UMESLTD,Usha Martin Education & Solutions Limited,-2.9702970297029596,-0.9803921568627416,-1.9230769230769333,-2.8037383177569994,2.8846153846153744,1.960784313725501,-0.9708737864077808,1.980198019801991,-0.9803921568627416,0.0,0.0,0.9900990099009866,0.0,-4.716981132075472,-1.8518518518518614,0.0,0.0,-2.7027027027026933,-0.8928571428571397,0.9009009009008978
1782,UNICHEMLAB,Unichem Laboratories Limited,1.1956221833900489,-0.8751937277782966,-0.8676005422503307,0.5634826865400386,-3.10848890454385,0.9781255557531567,0.20493629154414633,1.144556596971886,2.041567040647399,-1.1813885859687385,-0.9273431169532685,-0.6884835479256121,-1.4885933233506443,2.2608539001981542,-0.8838496562806771,0.3044685233276496,-1.0368663594470087,-6.021487465645036,2.562569402921329,-0.39138943248531516
1783,UNIDT,United Drilling Tools Limited,0.8269858541893388,-1.1615401161540069,-6.061830672863205,0.3853955375253504,-0.6248740173352192,0.48612517723314447,-0.7638190954773892,-0.5994005994005994,-0.03994407829039118,-0.9299564701226729,-0.21717670286278828,2.3852840105114232,-2.9429075927015895,0.13752455795677576,-3.1767167586075793,1.8601046308854916,-1.6577743902438897,-1.5753938484621324,-1.6236162361623532,-4.053814834483975
1784,UNIENTER,Uniphos Enterprises Limited,0.4996668887408394,-2.75348234531908,2.3541114058355324,-0.7568279039157468,-0.3606557377049255,1.9725844199264382,-3.4226670971908186,2.7538155275381593,-3.2734274711168307,1.2016888600195017,-2.4088748019017507,0.96,3.786117568913974,0.8372404554588077,-0.26720106880426003,-0.39920159680640227,-2.9696578437701704,0.19404915912031784,-3.3750000000000036,1.137800252844508
1785,UNIINFO,Uniinfo Telecom Services Limited,,,,,,,,,,,,,,,,,,,,
1786,UNIONBANK,Union Bank of India,-1.8366054464851205,-1.3124999999999964,2.2364217252396164,2.5557011795543945,2.96896086369771,3.817863397548153,1.0619469026548671,1.5091627739849043,-1.101634683724224,1.2594458438287155,3.965581743359508,-2.0161290322580645,-3.943661971830982,-0.07037297677691366,-1.3879250520471895,1.6220028208744588,-3.9945836154366807,-3.147540983606565,-1.3902360168121601,0.29182879377433013
1787,UNIPARTS,Uniparts India Limited,-3.1732418524871417,-2.390475304622809,0.10242085661079227,0.9493373437353049,0.22609514837494968,-0.07530829332579822,0.6728582259287252,0.4282859046350052,0.08573061535531444,0.1526426254531491,-0.48419253773852744,0.7846139125442585,0.11495353961105642,0.33640907343329485,-0.9991435912075363,-0.642904415240612,-1.8375870069605524,-1.1830520909757969,-0.5018706086321745,-0.6887177163570376
1788,UNITECH,Unitech Limited,,,,,,,,,,,,,,,,,,,,
1789,UNITEDPOLY,United Polyfab Gujarat Limited,-4.037097654118933,0.05458515283844036,-5.420753742901394,8.942632170978616,-4.459967759269201,1.2513601741022757,-1.2358946802794104,1.1963023382272913,0.21798365122616112,-1.397098334228906,-0.3747323340471183,0.4841312533620256,-0.053763440860211995,1.528384279475989,-2.501330494944128,-0.0531914893616991,-2.5401762571280484,1.1536444677504023,-1.345059493016049,0.31136481577582914
1790,UNITEDTEA,The United Nilgiri Tea Estates Company Limited,0.6776239907727698,-1.2106537530266344,2.093936309437251,0.2039924231385824,0.7191077194012294,-0.07332453438920664,-1.800115207373272,-1.6987542468856174,1.6841802216784125,2.3423688862699015,2.4140012070006036,-1.2956068503350775,1.2973299140141836,0.8826662608430915,-2.2754312908982683,-0.9865999116477758,0.014727540500739726,-1.5513991590546679,-0.990525409130057,-1.3733540988248523
1791,UNIVAFOODS,Univa Foods Limited,,,,,,,,,,,,,,,,,,,,
1792,UNIVASTU,Univastu India Limited,,,,,,,,,,,,,,,,,,,9.51511991657977,3.257065948855995
1793,UNIVCABLES,Universal Cables Limited,1.560712534727908,-4.083392115369554,4.7967145790554495,-0.30298067474615503,-0.8685769948859522,0.03248071457572805,-0.04869734599463591,4.993608862377495,0.11090257635215445,-1.8011225601072294,-0.6491885143570498,5.99911777679753,-2.645366314523744,6.328767123287666,0.28390878285556453,0.40459770114943366,-1.5926160528458881,-3.052899377138361,-1.8681129476583866,-0.564971751412441
1794,UNIVPHOTO,Universus Photo Imagings Limited,0.25448890145625175,-0.02826855123675554,-0.3661456132939055,-0.43466068424004806,-0.5577244841048522,-0.6923289947382996,-0.9191933049800977,0.7602985899917059,1.8586313714446536,-1.1276625365446067,1.785461244154727,-0.3107783585252058,-2.5602202339986264,0.19307681699075677,-0.8342450765864363,0.6885155604516662,-1.4118924789573686,-0.44600621705635285,-3.5583941605839504,-0.5057709765270363
1795,UNOMINDA,UNO Minda Limited,5.282032579625569,-1.7439082656473988,-0.9816676522767539,1.8736068437857647,9.528208512042237,-0.22384620449009748,1.510392301009165,-0.17346053772767606,2.939358560538437,-0.27395383877816587,-1.1575954508529742,1.0465832136261,0.20563438206868187,0.357707917727182,0.8323506970937087,-0.11777746986282704,-1.4945744898655473,-0.3332879880288458,0.5127503931086347,-0.9010840108401053
1796,UPL,UPL Limited,-0.04830917874396135,-1.419182779312324,1.7739433889104483,0.9689732798277247,-0.911647754824931,0.6736965436438062,0.1368791552600793,0.02933985330072905,0.24509803921568626,-0.9324009324009237,0.9312812469365637,-4.502902078262499,6.415620641562074,7.599957122949939,-2.385685884691856,0.7909723686985868,-1.9238725693007768,-2.066450567260949,-0.9233239662785963,-1.7647638765651168
1797,URJA,Urja Global Limited,0.0,-1.3986013986014019,-2.054794520547942,-0.454545454545461,-0.677200902934531,1.8390804597701083,-0.4576659038901667,-0.22831050228309205,2.8169014084506943,-0.6993006993006927,-0.6944444444444543,4.854368932038835,-1.904761904761898,0.2386634844868769,-3.4562211981566824,4.830917874396135,-2.358490566037736,-2.5287356321839116,,
1798,USHAMART,Usha Martin Limited,2.0566276940414174,1.0389980074010752,-1.1675341116894014,-0.8784160624651517,1.6728097533314528,2.8279883381924167,-4.14978342881096,1.488939307997731,5.6321150389454795,-0.669543222734712,-2.3110465116279033,2.2592152199762254,-1.5654718361375342,2.243829468960359,-4.5272779205941225,-3.247201879231726,-0.7270233196159059,-1.8181818181818181,-0.4424778761061886,-1.1006497811961369
