,SYMBOL,NAME OF COMPANY,cm20FEB2024bhav.csv,cm19FEB2024bhav.csv,cm16FEB2024bhav.csv,cm15FEB2024bhav.csv,cm14FEB2024bhav.csv,cm13FEB2024bhav.csv,cm12FEB2024bhav.csv,cm09FEB2024bhav.csv,cm08FEB2024bhav.csv,cm07FEB2024bhav.csv,cm06FEB2024bhav.csv,cm05FEB2024bhav.csv,cm02FEB2024bhav.csv,cm01FEB2024bhav.csv
1502,SETCO,Setco Automotive Limited,,,,,,,,,,,,,,
1503,SETUINFRA,Setubandhan Infrastructure Limited,,,,,,,,,,,,,,
1504,SEYAIND,Seya Industries Limited,,,,,,,,,,,,,,
1505,SFL,Sheela Foam Limited,0.11577826147362572,-0.6030197017123876,-0.37604329083737587,0.5765416724320834,-0.6370302474793809,1.3893406440221223,-1.636272224507527,-2.949787083037615,-0.8924253747746836,-2.4236444749485244,2.0174171808673544,1.0703702065549037,-0.5410874538095957,-3.189813040330484
1506,SGIL,Synergy Green Industries Limited,0.09978617248753321,-2.785476718403551,3.8721750395854295,-1.4470137608171274,-6.635761589403977,4.599612080908845,-7.733606033490989,-0.9746835443038032,-1.2623422072240997,-1.5261538461538433,1.4737105033095983,-1.013722338978852,3.918293936279548,0.3610108303249039
1507,SGL,STL Global Limited,0.27472527472527863,3.7037037037036953,0.0,-0.2840909090909131,0.0,-2.4930747922437635,2.5568181818181777,-1.4005602240896358,-1.3812154696132597,0.5555555555555635,-1.36986301369863,-3.439153439153432,-0.2638522427440671,0.0
1508,SHAHALLOYS,Shah Alloys Limited,,,,,,,,,,,,,,
1509,SHAILY,Shaily Engineering Plastics Limited,-1.2993082819218418,9.689326361119656,5.403652869339673,2.4922463447053613,8.981168517624335,4.927169094363518,-1.8767089236887924,-3.4904641957538707,0.9688748940293084,-2.572271386430673,3.1775018261504777,2.7392120075046877,1.446516939474683,-0.40439782636167476
1510,SHAKTIPUMP,Shakti Pumps (India) Limited,,,,,,,,,,0.5029477400659464,2.380221653878949,-2.2695460907818408,2.763793280591795,-1.2412906717175072
1511,SHALBY,Shalby Limited,-1.6019818331957136,1.2711155711657505,0.3356267830172848,-0.699883352774545,2.3537438171584633,0.8254514187446181,-1.707234617985129,-2.68136206612929,-2.4080911863862577,-2.884315559713128,1.375059269796101,2.6443867618429704,-1.3602176348215715,1.527213647441101
1512,SHALPAINTS,Shalimar Paints Limited,-0.9838546922300649,0.865139949109409,-1.3058764439979882,1.5557255802091214,-0.10191082802547191,0.4864311315924161,-2.3255813953488262,0.4521477015825055,-3.256379100850541,-0.048579062424092455,2.1588089330024784,3.865979381443299,-0.8939974457215836,-2.5149402390438302
1513,SHANKARA,Shankara Building Products Limited,2.029413653586805,-2.960239311978063,0.43815723585378075,-2.6625236093340674,9.013018065887357,0.5879208979155501,-2.77362780123417,0.41090529611270243,3.392002157933775,-0.5165705085200468,-1.82440887835079,-1.658138480471542,0.32490740139060365,0.2279536277191611
1514,SHANTI,Shanti Overseas (India) Limited,,,-0.15408320493067568,3.015873015873025,8.99653979238755,-3.9867109634551587,19.9203187250996,-2.1442495126705543,-4.112149532710286,6.150793650793654,14.545454545454541,-1.1235955056179776,-7.4844074844074875,0.8385744234800808
1515,SHANTIGEAR,Shanthi Gears Limited,-0.6098705197973353,1.4371371466641198,0.7962394474290057,0.39487624000771804,1.1002921129503362,2.4643320363164767,-2.490514641502105,-2.2258156568058465,-0.792677172784759,-0.2822998023901383,-0.5521242747519993,-0.493528261476877,-2.0878920495988207,0.3201317113326626
1516,SHARDACROP,Sharda Cropchem Limited,1.1325782811459029,1.4326260305446714,-2.4522083058668454,1.3766372627639607,-1.759453781512602,3.576771385828923,-2.480106100795762,0.5467395652753732,-1.4586070959264155,-0.013138877939826925,-0.03940110323088449,-0.7430582714118167,-2.143130501339451,-1.3590033975085023
1517,SHARDAMOTR,Sharda Motor Industries Limited,0.35374603704321406,-3.3729966785979144,2.603890947591312,-1.5184099055066766,10.554755043227667,2.5754720467058276,-1.803338171262693,-0.738339636232667,-2.073854618558889,3.8647519964832586,0.9877548000444035,1.3307842255210678,-3.2005225342913226,0.4336892743904694
1518,SHAREINDIA,Share India Securities Limited,-0.6312575996688508,0.6195496550826548,-0.4870087817009088,1.2431482598547061,-0.2876644263709825,-0.5021856786011586,0.0729090719716625,-1.6643621652071492,2.8142687903119676,-1.1322228006246746,0.7605559926567007,-1.1868974810822064,0.1167527177438186,-0.25877908029914864
1519,SHEMAROO,Shemaroo Entertainment Limited,-2.6124818577648767,4.743083003952576,-0.48411497730711733,0.60882800608828,-2.666666666666667,7.176881549698325,-9.485484334578903,0.23048112935752074,-19.930795847750858,2.2646850672328434,-1.0735122520420124,-5.450132391879962,7.29166666666667,-3.890784982935159
1520,SHILPAMED,Shilpa Medicare Limited,2.1117412815252803,9.269514767932499,1.5941058271935669,0.05361211633828941,1.7871759890859513,-0.9325584538451112,0.4752851711026616,-3.9895697522816196,-1.4645426515930084,7.662517289073302,-2.455477603885597,0.6654896102132407,-2.0226214238190345,2.064375933722674
1521,SHIVALIK,Shivalik Rasayan Limited,-1.1618194244058153,-2.191027926322044,3.5214516377056886,0.689014477045743,-0.7682261657832066,-1.9951814485770214,-0.5019102554498498,-2.6969895764997447,-0.30521037715281,-0.43412198827870635,2.6134085678223933,-1.470373079736643,-2.119432908492046,-2.4788771733817474
1522,SHIVAMAUTO,Shivam Autotech Limited,-0.23529411764706218,4.938271604938271,-0.12330456226879695,-3.567181926278241,1.4475271411338824,-4.9311926605504555,-4.907306434023991,1.7758046614872462,-1.3143483023001126,0.4400440044004307,2.480270574971818,0.5668934240362812,0.3412969283276418,4.892601431980918
1523,SHIVAMILLS,Shiva Mills Limited,-1.3089005235602094,1.3262599469496021,4.605993340732526,-0.9345794392523458,0.0,2.594472645234063,-8.890030832476867,-8.980355472404124,-1.155802126675913,-0.961538461538459,3.605313092979124,-2.6327944572748216,-0.8245533669262534,6.643869076697618
1524,SHIVATEX,Shiva Texyarn Limited,,,,,,,,,,-1.2168141592920447,6.290417401528522,-8.988764044943826,-3.3858878263116994,14.977711738484393
1525,SHK,S H Kelkar and Company Limited,-3.0838041431261822,1.9193857965451053,-0.6436233611442166,-0.4508780256288508,5.008721654622468,-4.2471963731806275,0.8907077515647679,3.746253746253746,16.395348837209294,-0.5492917028042722,2.6714158504007126,0.7174887892376614,0.6015037593984963,-0.8350730688935316
1526,SHOPERSTOP,Shoppers Stop Limited,-0.11165112307893196,2.1604938271604817,1.470588235294127,-0.5888324873096478,1.0809331600191527,-0.44271897561640106,-2.04163330664531,-1.517839542676926,-1.520641905008412,2.616201859229754,0.46697798532354906,-0.07332844477034259,0.34784935447185883,-0.8818459090306294
1527,SHRADHA,Shradha Infraprojects Limited,,,,,,,,,,,,,,
1528,SHREDIGCEM,Shree Digvijay Cement Co.Ltd,-0.39752650176678694,1.6614279299506138,0.08988764044943309,1.5054744525547499,-0.5444646098003707,-0.2714932126696807,-2.0824102791315857,-1.0955302366345312,-1.7226528854435832,2.335830762450411,-0.7870572802798351,-2.09760273972603,0.08568980291344842,0.6902502157031899
1529,SHREECEM,SHREE CEMENT LIMITED,-1.0829638303505753,1.9670697391436582,-0.1325338265060113,-2.10253750680801,-1.2888238931509237,-0.05813207166565273,-1.3195753906066159,0.9495728931465528,-2.6536208533839747,1.9837210820692428,2.2801133749833133,-5.268688530063494,-3.9157750421681916,3.702516962136132
1530,SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,1.3896171997902496,3.3044420368364005,-1.5991471215351813,2.373806275579806,-0.29923830250272654,-1.9210245464247568,-2.976960911208905,0.5204267499349466,0.8661417322834675,-1.7534811758638504,-4.199604743083004,0.47158103747829094,0.02482621648459928,-1.2260912211868562
1531,SHREERAMA,Shree Rama Multi-Tech Limited,,,,,,,,,,,,,,
1532,SHRENIK,Shrenik Limited,,,,,,,,,,,,,,
1533,SHREYANIND,Shreyans Industries Limited,1.0794896957801767,0.3743104806934549,0.2765705254840052,-0.3347115573931854,0.6340400237764987,-1.0780086240689926,-3.7540086776080046,0.05662514156286679,-3.374065292722962,1.7820679413402465,0.748083037217131,-4.534904481342613,-1.6678370786516854,-2.0464316423043813
1534,SHREYAS,Shreyas Shipping & Logistics Limited,-0.6610684295158201,1.284835323923276,-0.7364828453386065,1.6617969320672066,-0.8509867825457056,0.9873834339001605,-5.167331368129021,-0.6888238333046323,-3.345539280958707,1.5551048005408943,-2.004306774888193,-0.4452506596305956,2.4151325789562494,0.6459289478157518
1535,SHRIPISTON,Shriram Pistons & Rings Limited,-1.8684456002487466,2.804254329884924,-0.652462613314867,-1.9420224210168697,2.596572756317168,-0.9094572037068989,-2.6531812960524546,-1.0616476327752447,-0.7592429577464764,2.2818716412031153,2.33810360217685,-2.986200346388069,4.99794685281868,3.215064180188916
1536,SHRIRAMFIN,Shriram Finance Limited,-0.9529079060617238,-0.3878500857352821,0.48408270429931827,1.8510007103162882,2.6880913050007544,3.0235385125428267,-3.078274281307567,-0.5898762750484428,-2.7220185196693913,0.717728306453307,1.6694242925628913,-2.0120557056745,0.34623727682296773,-2.821469109777864
1537,SHRIRAMPPS,Shriram Properties Limited,-1.3975155279503193,-1.6793893129770907,3.3123028391167217,-0.5100039231071053,0.039246467817894155,1.2316249503377128,-6.152125279642059,-1.8660812294182298,2.8216704288939054,-4.008667388949068,7.367196587824738,-1.111963190184062,3.4920634920634965,-1.2152097216777713
1538,SHYAMCENT,Shyam Century Ferrous Limited,,,,,,,,,,,,,,
1539,SHYAMMETL,Shyam Metalics and Energy Limited,-0.8969280215262724,-0.36490914506999284,0.3662456087898844,-0.26835631755496897,1.7675618267334208,0.21286300745020176,-3.5701194927058006,-0.807155322862139,-0.6645478185495554,-0.7313925139824909,1.832785688207368,-2.920535904161058,0.44143823424706624,-0.3618047673098687
1540,SHYAMTEL,Shyam Telecom Limited,-4.291845493562231,0.0,5.909090909090913,0.9174311926605472,-8.403361344537814,-0.8333333333333304,0.0,-2.8340080971659893,6.008583690987118,9.905660377358497,2.4154589371980677,2.4752475247524752,-6.481481481481491,0.9345794392523498
1541,SIEMENS,Siemens Limited,0.4335914504369795,0.4080797517420283,1.1939955138896794,-0.7455359181622971,1.5348233330242007,2.2485094883070262,-1.3436082136676135,1.1652529841123374,-0.5330415136966873,0.7695500088931005,1.6586506587591505,-0.3447613098527344,1.4045046471684686,-0.8634431455897982
1542,SIGACHI,Sigachi Industries Limited,-1.2867647058823495,2.5769956002514105,-2.0320197044335044,4.035874439461891,3.720930232558136,6.135401974612121,-9.044259140474658,-1.7643352236924912,1.4705882352941066,0.38510911424903355,-1.889168765743073,-2.933985330073339,-1.445783132530124,7.512953367875644
1543,SIGIND,Signet Industries Limited,-2.4020227560050462,-0.4405286343612442,-2.932193036041529,12.200137080191901,4.139900071377596,-3.178991015894951,-2.8206850235057197,-8.256315465187926,-0.8552229688454352,3.085642317380338,-1.3051584835301393,-1.469687691365588,-1.3293051359516548,2.413366336633667
1544,SIKKO,Sikko Industries Limited,,,,,,,,,,,,,,
1545,SIL,Standard Industries Limited,,,,,,,,,,,,,,
1546,SILGO,Silgo Retail Limited,,,,,,,,,,,,,,
1547,SILINV,SIL Investments Limited,2.6842048978718878,2.3981603153745046,0.2855260267955219,-0.8924684370918515,6.812369216461277,-4.241344762328834,3.8857407193246103,-4.821133736928998,-0.829603755048578,3.8426660621174307,-0.7983807489036219,1.5878455563171097,-3.939427191923623,0.010974539069349105
1548,SILLYMONKS,Silly Monks Entertainment Limited,2.445652173913059,4.545454545454529,-2.2222222222222143,-0.8264462809917278,1.9662921348314484,-4.812834224598923,-3.1088082901554475,-3.499999999999996,-2.200488997555009,1.4888337468982666,-3.12500000000001,-5.022831050228302,4.784688995215311,4.761904761904758
1549,SILVERTUC,Silver Touch Technologies Limited,-0.9066815455433116,-4.50246436659119,2.5966926335930025,-1.9234635748274123,6.290069810514315,-1.8733398574024853,0.23822869955155995,3.009743774810541,0.19525600231414852,0.19563799724657965,0.34901476041590596,-2.370980336480449,0.09948127620266405,1.9856511341401448
1550,SIMBHALS,Simbhaoli Sugars Limited,2.2522522522522523,1.2158054711246158,-0.6042296072507639,2.4767801857585274,0.6230529595015444,0.31250000000000444,-9.348441926345602,4.283604135893635,-3.971631205673755,4.910714285714281,-1.8978102189780979,10.483870967741936,0.16155088852988922,-2.9780564263322864
1551,SIMPLEXINF,Simplex Infrastructures Limited,,,,,,,,,,,,,,
1552,SINTERCOM,Sintercom India Limited,0.039354584809128026,-1.4734393175649412,0.6635441061670526,-0.774593338497289,0.584339696143358,0.9437672040896489,-0.7028504490433468,-0.07803355442839977,0.11718750000000444,-0.4278490859587797,-0.5030959752321806,0.6230529595015444,0.5088062622309242,-3.072837632776943
1553,SIRCA,Sirca Paints India Limited,-0.2645852626008732,2.3561272850372346,0.027089259108769536,1.0539282781275572,0.8698053292834556,1.3432209318595087,-5.136713565171215,0.4131680661068936,2.388100436681223,0.45236463331048044,-2.4471783899438293,-1.045388381632935,-1.112274273750327,0.10479434110558924
1554,SIS,SIS LIMITED,1.6282987085906795,-1.2639982259673996,0.42311546598373834,-0.022264276967597883,-0.10008896797154036,-0.7286376683594512,-3.4328358208955274,-4.568114762437682,0.955217748562033,-0.744214496890606,0.3170382491307039,0.3901437371663198,-0.3070624360286591,0.22568732047599976
1555,SITINET,Siti Networks Limited,,,,,,,,,,,,,,
1556,SIYSIL,Siyaram Silk Mills Limited,-1.4877286079787782,-0.6776470588235337,3.780035163117801,0.5302435192458737,0.8416674918308744,0.08919722497522074,-1.5609756097560976,-5.2329881656804655,-1.2237442922374513,1.4358499305233905,-0.009262689885134222,-0.6533541915892276,0.2028584601198751,2.051378564035001
1557,SJS,S.J.S. Enterprises Limited,0.3927112786679233,-1.3787761425251708,3.3295982071394192,0.39373242265971004,1.3436482084690555,-0.48622366288492713,1.1392508810753292,0.6600115502021285,1.3376807959200736,0.495715005881353,-3.014993481095176,-0.8002586694689083,2.604296259434342,0.20777925531914893
1558,SJVN,SJVN Limited,-2.494061757719708,4.813278008298752,-3.5614245698279334,3.649937785151394,11.46555709662505,-3.8239217429968853,-19.992885094272506,-6.704281447062724,2.5527569775357386,-0.03402517863217622,-0.9103169251517348,4.253075571177512,11.524892199137597,-3.224582701062226
1559,SKFINDIA,SKF India Limited,1.639957810214015,-2.7196098766521772,0.41656511045621125,-0.550891342191666,1.4111889518318763,0.19591599122296358,-1.1629322268326459,-3.6760317189631615,-0.6196443135717994,1.9888082274652188,1.7163703492077325,0.023080727592464295,-0.9352815643917909,-2.1238956914649987
1560,SKIL,SKIL Infrastructure Limited,,,,,,,,,,,,,,
1561,SKIPPER,Skipper Limited,-2.675535846267557,4.883720930232558,11.940298507462678,0.5935754189944293,2.085189805738715,-0.5494505494505534,-6.5275016567263044,-3.624461120868583,-1.956793988728867,8.880177262655515,-0.5256018989487808,3.7102162827501157,-3.9358108108108034,9.064112011790725
1562,SKMEGGPROD,SKM Egg Products Export (India) Limited,-4.1069215790405265,4.9999999999999964,2.2424933485366694,-5.000902690016237,-1.7907801418439755,-4.986522911051217,-4.9935979513444195,-4.987834549878356,-4.998555330829243,-4.995882514411196,4.50372920252438,-5.0006812917291095,-1.8193979933110398,-2.4278814776138913
1563,SKYGOLD,Sky Gold Limited,,,,,,,,,,,,,,
1564,SMARTLINK,Smartlink Holdings Limited,-0.028835063437146116,-0.2588438308886906,0.5203816131830041,-0.057786766830408974,2.275413711583938,-0.8206330597889835,-2.7643203191792503,-1.071327882717793,0.42468856172140435,-0.8143779837124498,-0.22415242364806795,-1.5176600441501105,-0.19278435692647905,-1.2510198531411383
1565,SMCGLOBAL,SMC Global Securities Limited,2.3682200152788346,-0.4562737642585508,-1.6822429906542056,2.0602823349866375,2.4628616106333117,1.952969310482266,-5.463451394122069,-3.06793279766254,-1.3333333333333293,10.42578591325109,0.4396482813749092,14.770642201834857,0.8792225821379017,-1.50410209662717
1566,SMLISUZU,SML Isuzu Limited,-0.17678962035178408,0.4424246072353059,6.401511512473183,2.1024064870520442,0.20641525507028546,3.7882136906178836,-3.7792029317453046,-5.125259988203531,0.5273998252402974,5.162285451741005,1.2493769729190867,3.079188929990413,-4.759419344315775,11.000470724553724
1567,SMLT,Sarthak Metals Limited,,,,,,-4.989768613253571,-9.988665344290167,-9.997449630196389,-9.996556869046243,11.29135266317537,18.120096560048285,1.7344589409055957,0.8201795109873034,0.12395413696933191
1568,SMSLIFE,SMS Lifesciences India Limited,-1.440222106541724,0.6286013619696017,3.068478358679037,-2.526094202262956,-1.358366499394363,-5.695169712793731,-5.744828116588483,15.767450142450134,-3.013556687678082,1.8647198522297312,0.7800726885914531,-2.142609299097853,-1.9727891156462625,1.2745435756114325
1569,SMSPHARMA,SMS Pharmaceuticals Limited,-2.2361065439000365,2.04697986577182,0.9827177228058207,1.548520302821748,-3.1333333333333253,2.424035506998984,0.1025290498974554,11.892925430210335,0.07654037504783338,-0.15284677111195158,0.731331793687443,-0.3452243958572986,4.909456740442651,0.8932196508323137
1570,SNOWMAN,Snowman Logistics Limited,10.743243243243247,5.789849892780554,3.860430586488506,4.824902723735399,-2.6515151515151514,1.071975497702914,-5.839942321557314,-4.013840830449835,-1.230348598769659,3.173483779971791,0.781805259417216,-0.6355932203389871,-0.8403361344537934,-0.6954102920723226
1571,SOBHA,Sobha Limited,-0.8188807437868798,-3.0944625407166186,3.29670329670331,3.0087386158327463,-0.10313455375889284,0.6599681139001218,-4.9078024186440175,-0.8702642248007703,-2.749736582713031,1.9509321505301727,3.8132239729476938,-1.7321832579185519,-1.1462119094212933,-1.1707822483163561
1572,SOFTTECH,Softtech Engineers Limited,2.8136200716845963,6.366755623332058,5.00400320256205,-0.23961661341852808,-0.81204198851257,-3.368421052631583,-0.4382621951219426,-0.20916524054003094,0.72782991764029,-3.493530499075782,-3.668091168091172,-0.9174311926605385,0.21216407355020012,-1.015050752537619
1573,SOLARA,Solara Active Pharma Sciences Limited,6.190639661288479,8.518564510120456,2.795506765381667,8.474106895596778,-6.2564901349948,2.939604489577766,-3.680823680823684,-2.2641509433962264,1.2738853503184715,-0.30480060960121635,-0.9061162849232375,-0.8361412704355339,2.2196708763872914,1.9906323185011647
1574,SOLARINDS,Solar Industries India Limited,-0.48972261628082187,-0.9625444653693322,-1.1114724053327,-3.6224555205766324,1.3586485706035283,1.8829067372756692,-1.3452914798206252,-0.2872419706101593,0.030397556615454464,2.6324976787372303,1.5057152335856738,2.803636899179131,1.7132089752282527,-1.7878851231542463
1575,SOMANYCERA,Somany Ceramics Limited,-0.31982149497954293,-1.7034654189208915,0.4037289877413198,0.6204298692665531,-1.4341875364006857,1.0148551257537841,-2.2008055235903434,0.20900900900901556,-3.019500943594048,-2.666848084903738,1.128310973512218,-1.3640065146579743,-1.549973276322825,5.631616090331684
1576,SOMATEX,Soma Textiles & Industries Limited,-4.863813229571985,4.897959183673466,,,,,,,,,,,,
1577,SOMICONVEY,Somi Conveyor Beltings Limited,,,,,,,,,,,,,,
1578,SONACOMS,Sona BLW Precision Forgings Limited,4.074495770982445,0.14660368138132876,0.11415525114154138,1.1380504700643397,3.925265683921834,-1.776243791564958,-4.101073706304994,1.9422269772035337,-3.16385081287855,-0.6177728496752697,-1.2822517591868718,1.4515745220908982,0.1748112832737422,1.7874474280168153
1579,SONAMCLOCK,Sonam Clock Limited,,,,,,,,,,,,,,
1580,SONATSOFTW,Sonata Software Limited,-2.4994063167893694,5.611637093234685,-1.8764611787867602,4.5676788471435925,-0.44193940946646154,-0.40188823679509794,-1.6191791138446203,-0.1941747572815477,-0.8754501428039183,-2.1803826298208375,1.8558614290133002,5.186100989068197,0.49042045380239324,-0.4361979166666696
1581,SOTL,Savita Oil Technologies Limited,2.0563035495715978,-0.04893564962074594,0.44236913246498194,-0.28182820732754177,-2.427068388330937,-1.7271765949947182,6.574004507888804,0.6807866868381212,-0.5391849529780507,-0.6725619628845407,1.0445507173420532,-6.086750975062049,0.6423218746282832,0.7067561092477349
1582,SOUTHBANK,The South Indian Bank Limited,-0.4464285714285672,-2.608695652173909,0.0,1.4705882352941175,1.3412816691505303,1.9756838905775034,-7.454289732770741,-3.918918918918927,0.13531799729363234,0.0,-1.3351134846461947,-3.229974160206718,3.475935828877017,7.780979827089324
1583,SOUTHWEST,South West Pinnacle Exploration Limited,3.8628038628038515,-5.417322834645666,-1.1211460604173225,-0.49581654787727486,-1.5558267236119654,0.030515715593537607,-5.151953690303911,1.7373380447585327,-1.7076700434153336,0.552968568102438,-2.4694862333238685,-0.25481313703283615,1.494252873563215,2.0827222059254984
1584,SPAL,S. P. Apparels Limited,5.323838589352339,-1.3382402141184344,7.296060306919139,1.7161113646736608,3.0670806284692733,-5.545187949880019,-9.315819163510366,0.16143352974412783,0.8055329536208373,3.5208894878706163,0.6442861987114392,0.12732365673542145,-3.450254056712025,-1.6681440889676884
1585,SPANDANA,Spandana Sphoorty Financial Limited,0.025115531444645373,0.4338613661588089,0.5886532020704424,0.1830198271479364,2.3679417122040074,1.8876928787316352,-2.066780910837615,-0.2434728553667657,0.6832524904814132,-1.2566307874542972,-1.795468339065345,-2.7829678434457623,2.298677128917059,-4.9756237453398295
1586,SPARC,Sun Pharma Advanced Research Company Limited,,,,,,,,,,,,,,
1587,SPCENET,Spacenet Enterprises India Limited,-2.4739583333333224,1.4531043593130704,4.126547455295736,2.828854314002829,-1.118881118881115,2.142857142857143,-4.10958904109589,2.097902097902098,-3.508771929824554,8.175182481751817,-1.4388489208633095,2.3564064801178115,-0.7309941520467835,0.14641288433383387
1588,SPECIALITY,Speciality Restaurants Limited,0.42613636363635665,-0.24291497975708273,0.8986928104575116,0.14317856412355195,5.59395248380129,-2.792357757715728,-1.8747424804285058,-5.065519264619604,1.832304321848235,0.6615878107457921,-4.936153992757773,1.117749084602056,0.7964257964258009,0.9609727397528883
1589,SPENCERS,Spencer's Retail Limited,-4.697452229299357,3.630363036303623,-1.2627291242362502,6.507592190889371,4.016245487364624,-3.400174367916308,-5.245766212308959,-4.156769596199525,1.7317760773258088,5.97524541186513,3.12500000000001,-7.265306122448985,-9.992652461425418,4.571648098348051
1590,SPENTEX,Spentex Industries Limited,,,,,,,,,,,,,,
1591,SPIC,Southern Petrochemicals Industries Corporation  Limited,-3.080808080808078,8.731466227347614,0.9983361064891751,1.8644067796610233,0.16977928692700134,1.903114186851201,-7.863974495217844,-3.8815117466802973,-2.2466300549176235,-2.90838584585555,2.280614774417463,2.230106436898113,10.470324748040323,5.617977528089887
1592,SPLIL,SPL Industries Limited,0.07429420505200172,-0.6642066420664249,-1.5261627906976705,0.5113221329437463,2.9323308270676733,-2.4926686217008838,-6.511309115832761,0.48209366391185754,-3.0707610146862634,0.0,2.814001372683612,2.317415730337067,-1.2482662968099745,-1.9714479945615266
1593,SPLPETRO,Supreme Petrochem Limited,0.24559967253377926,13.189189189189184,1.6563309521940426,4.968688200395533,-3.0128666187165387,4.1881765195670235,-3.7968599807753995,-0.6841686555290302,-1.581584716567495,0.007830240388390607,-1.1761974773659403,3.9411244269283356,2.7860449735449775,0.6406523005241549
1594,SPMLINFRA,SPML Infra Limited,,,,,,,,,,,,,,
1595,SPORTKING,Sportking India Limited,2.553946201596219,2.7955028866605893,-1.3607481117372044,2.5070664864200536,2.5909348799092315,-2.213044014301571,-4.181925575900766,-2.2573754402170727,-1.1245575978993063,8.531069946099997,0.8119417900193617,-2.264680747161527,0.5462468544773885,1.9331831831831747
1596,SPTL,Sintex Plastics Technology Limited,,,,,,,,,,,,,,
1597,SPYL,Shekhawati Poly-Yarn Limited,,,,,,,,,,,,,,
1598,SREEL,Sreeleathers Limited,-0.030483158055181446,1.5006188118811952,-2.753121709041683,-0.18020723832406244,1.1852302081750425,-3.0066322770817946,-6.0769656699889225,-2.246278755074428,-4.237397952572248,2.3339079697652862,0.37268734194064534,0.5083612040133719,-0.2934507136187869,-2.0768025078369874
1599,SREINFRA,SREI Infrastructure Finance Limited,,,,,,,,,,,,,,
1600,SRF,SRF Limited,1.540231354253196,-1.3885971177681498,1.2571525813107454,-0.32228653817610875,1.497837174769199,1.6116335009840328,-0.5242435448434961,0.11542314560739103,0.03703623014748738,0.4948002189381579,1.4504020256763401,-2.9133331895715258,0.4418549242998667,-0.7160982323340971
1601,SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,-1.0469798657718161,1.6648471615720484,1.8532246108228319,0.9352787130564908,-0.5857740585774016,-2.8279725334297035,-2.613286405631328,0.09688215606833794,2.030913012221436,0.4876286797904879,-1.6518650088809865,-4.219122150391282,-0.059508628751172785,0.22152168356478733
1602,SRPL,Shree Ram Proteins Limited,,,,,,,,,,,,,,
1603,SSWL,Steel Strips Wheels Limited,-0.6742018639698659,-1.4268960125097754,-0.5249854170717349,-1.1721752498078446,3.233485419559602,0.8200000000000046,-4.48901623686724,-3.8567493112947657,-0.38419319429199095,0.275178866263071,-1.3929088277858053,0.23572076155937527,-0.14484881405032674,-1.304503216583286
1604,STAMPEDE,Stampede Capital Limited,,,,,,,,,,,,,,
1605,STAR,Strides Pharma Science Limited,-1.8313483751271848,2.6099238516335053,0.12297097884899162,0.7932573128408641,5.837596746687656,0.946831755280405,7.793876240097071,-2.075761811573948,0.9525153460805758,-1.3640476024775652,3.403857225100762,-0.7144898542440697,0.9958146918747262,-0.8301130671246697
1606,STARCEMENT,Star Cement Limited,0.023798191337463765,-1.4309171944639978,-0.09374267635340457,6.197112991538073,-0.8635578583765112,-2.7357811375089938,6.736680327868856,-0.45894951555329205,4.391801969656641,-0.7659799260433264,2.186234817813771,-0.9358288770053476,0.37573805689747103,-0.026831231553519155
1607,STARHEALTH,Star Health and Allied Insurance Company Limited,0.5952380952380993,2.3179710935369515,-0.9543531106509531,0.7529027576197346,0.04537616843633723,-0.3707052441229574,-0.45004500450045004,-1.0949879818392196,-1.9551365977131963,-0.05234231876471335,-0.20024377503046792,0.08713837574067619,-1.7129153819801304,0.8551438196423826
1608,STARPAPER,Star Paper Mills Limited,-0.7282031096240987,0.3555204424254417,1.1386336396324386,3.7512953367875697,-1.2080262080262034,0.9925558312654993,-5.9692786311491215,-3.345235857921456,-2.830533235938641,1.5955473098330282,1.3157894736842104,-3.7278320665942855,0.6374066654525586,-2.6418439716312014
1609,STARTECK,Starteck Finance Limited,,,,,,,,,,,,,,
1610,STCINDIA,The State Trading Corporation of India Limited,-1.1873732985809506,2.5846702317290515,-0.8541973490427032,-0.9626604434072378,-0.37779715199070363,5.974745919310143,-8.817747823645053,-3.912574203993524,-2.6018396846254865,-1.5014237639140593,2.630180658873548,1.2372243141473818,5.5650198750709885,2.6223776223776225
1611,STEELCAS,Steelcast Limited,0.10224144710970935,-0.6873389049441502,-3.0809992429977324,2.7455860620673525,3.111717058304592,-1.9424347279018417,1.4520504228498339,-4.100994644223405,-1.0223400227186672,0.03030073479282562,0.7402319902319763,-2.8397716319418667,-2.232693004711849,-2.287859470179909
1612,STEELCITY,Steel City Securities Limited,0.990712074303402,-0.3701418877236239,-0.8562691131498505,-1.268115942028982,5.343511450381683,-1.750000000000007,-5.992949471210335,-4.382022471910119,9.202453987730062,-2.3952095808383236,9.652002626395264,-2.807913209955314,-1.5084852294154656,0.8238276299112692
1613,STEELXIND,STEEL EXCHANGE INDIA LIMITED,-1.8348623853211052,5.825242718446616,0.9803921568627357,0.6578947368421146,2.3569023569023546,0.0,-6.309148264984227,-2.4615384615384635,-3.273809523809528,-0.884955752212381,-1.7391304347826129,2.0710059171597717,-1.1695906432748704,-1.440922190201729
