,SYMBOL,NAME OF COMPANY,cm30OCT2023bhav.csv,cm27OCT2023bhav.csv,cm26OCT2023bhav.csv,cm25OCT2023bhav.csv,cm23OCT2023bhav.csv,cm20OCT2023bhav.csv,cm19OCT2023bhav.csv,cm18OCT2023bhav.csv,cm17OCT2023bhav.csv,cm16OCT2023bhav.csv,cm13OCT2023bhav.csv,cm12OCT2023bhav.csv,cm11OCT2023bhav.csv,cm10OCT2023bhav.csv,cm09OCT2023bhav.csv,cm06OCT2023bhav.csv,cm05OCT2023bhav.csv,cm04OCT2023bhav.csv,cm03OCT2023bhav.csv
1594,SPMLINFRA,SPML Infra Limited,,,,,,,,,,,,,,,,,,,
1595,SPORTKING,Sportking India Limited,0.4516002356175053,1.9483552412090508,1.147330768711615,-4.53579021970233,-7.525023832221174,1.3955174288648666,0.00604156597389494,-0.18693843092322918,0.8759656913437475,-0.5384801548886655,-0.45772103107685713,0.544992127891486,0.7873054623130968,4.496173469387755,-2.2443890274314215,0.18112547623509406,-0.3113131187348235,-0.366004962779162,-0.7205764611689379
1596,SPTL,Sintex Plastics Technology Limited,,,,,,,,,,,,,,,,,,,
1597,SPYL,Shekhawati Poly-Yarn Limited,,,,,,,,,,,,,,,,,,,
1598,SREEL,Sreeleathers Limited,0.31403336604514676,0.8511480601741906,1.9987886129618369,-2.6533018867924527,-7.5749318801089895,0.25496266618101937,1.7040192628264579,-2.050072568940506,-4.022288002785985,19.149377593360985,0.7946465913843604,-0.9322560596643878,1.1949685534591172,1.8795386586928686,-4.273154774074838,0.32820512820513287,0.34993824619184616,-0.4508196721311452,1.4553014553014554
1599,SREINFRA,SREI Infrastructure Finance Limited,,,,,,,,,,,,,,,,,,,
1600,SRF,SRF Limited,0.28964185554687977,3.263939990979657,-1.7446064139941733,-1.330172830414475,-2.7461951656221983,-0.9070948568386888,0.36281885767705274,-1.3287650172410004,1.0273364693352307,-0.09089095302488316,-0.40404486443522436,0.6488888888888849,0.8810276414015779,1.085478607686721,-1.7434481530137422,-0.6965020121169239,0.6319255929865282,-0.3724229660829125,0.27118342669155815
1601,SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,-0.7436918990703932,3.566843939116091,-0.16477480776274092,-3.5238011127792865,-3.535525643210087,-0.8447372867038351,-0.9455275709145641,-1.0760698617664102,1.5295402975039765,-0.9901813945747932,0.5690376569037618,-0.20876826722338201,1.5088581842841362,0.665585800836245,-2.252064392359663,-0.2163961714523437,0.6702974444909928,-0.9214677071226888,-0.9700756330154704
1602,SRPL,Shree Ram Proteins Limited,,,,,,,,,,,,,,,,,,,
1603,SSWL,Steel Strips Wheels Limited,-1.1559598256585222,-2.4403771491957724,-0.8068952869979786,1.018895887365691,-4.881057268722476,-2.4578893090409,1.411887746208804,-0.7782774126599792,-0.2759572266298567,1.665789935121866,-1.4004149377593402,0.8544027898866569,0.36751837591879993,-0.15726017822819804,-0.9518864659051576,1.173174575380832,-0.12242042672261837,-1.2776243093922808,4.191401331174684
1604,STAMPEDE,Stampede Capital Limited,,,,,,,,,,,,,,,,,,,
1605,STAR,Strides Pharma Science Limited,-1.8866031108881038,4.762405382674512,-2.029045215779167,0.041215868109219705,-2.4721133554416665,-2.8981264637002275,-0.28218351659045354,-1.0018302668336252,1.6449623029472198,0.08820070560564262,-0.9608851790740539,1.7881841533293725,0.23767082590612906,0.8488964346349746,0.03996403237086395,-1.6604440951070916,0.15744932099979425,2.41886716387825,-2.3617398149970477
1606,STARCEMENT,Star Cement Limited,1.1545862732520737,1.3983739837398412,1.9562334217506554,-0.33046926635822865,-10.260972716488721,-1.7482517482517483,-1.2374100719424492,0.520682672837724,-0.8034433285509358,6.901840490797547,-1.480809912360223,-0.21109770808204026,4.7047679191664145,1.5715202052597748,-1.6403785488958953,0.7949125596184419,-0.8199306212551317,-1.5217391304347756,5.2631578947368505
1607,STARHEALTH,Star Health and Allied Insurance Company Limited,0.04253509145044662,1.3187381485950658,-1.4441046551138295,0.3580562659846586,-0.6100660904931405,-0.8151945541642192,0.4304523970290459,-0.47879042419151996,0.8983812187473437,0.3999319264806029,0.17901287187794193,1.5670995670995593,0.3998609179415776,-1.2362637362637245,-2.1751910640799603,0.05882352941176853,1.0615711252653928,-0.9671993271656856,-1.073300607371669
1608,STARPAPER,Star Paper Mills Limited,-1.2438394743018097,2.1087946321591207,0.38489295164782844,-1.305792972459639,-6.254173158246165,-2.0492696751689508,-1.9033361847733177,-1.8677859391395546,1.318307463321282,0.44852627082443886,-1.3277133825079053,0.21119324181626187,7.102465505541727,0.38601271571299856,-1.6744809109176158,-0.3781138790035688,0.2676181980374767,0.044622936189198714,0.0
1609,STARTECK,Starteck Finance Limited,-1.1583011583011515,,,,,,,,,,,,,,,,,,
1610,STCINDIA,The State Trading Corporation of India Limited,4.980678402747958,4.9571879224876065,-4.9678800856531025,-5.004068348250615,-4.986470815616536,-4.397634885439776,-9.98003992015968,-9.999999999999993,8.476778174732063,19.992205767731857,1.1430823807646961,7.911527009783069,-1.1769651113913455,3.300043421623966,-3.6804684232538616,-1.9680196801968066,0.7018992568125586,-4.11718131433096,0.4373757455268367
1611,STEELCAS,Steelcast Limited,0.5468984117470748,1.4362793525343767,-1.6664175758481508,0.646811070998807,-4.3590850237376015,-2.6675068262969903,-0.06297229219144213,4.703296703296707,2.1400778210116664,-0.14197115743853125,-1.0425909494232575,1.1593986087216694,-1.9724299750696486,1.8901755696675349,-1.7830936307601963,2.5432656132430362,-1.6429840142095946,-1.1196487376509296,-1.8812378832483698
1612,STEELCITY,Steel City Securities Limited,0.22883295194508876,2.9042386185243236,-0.778816199376947,0.6269592476489118,-4.988830975428158,-0.37091988130563797,0.6721433905899967,-1.4716703458425313,-0.7304601899196493,-1.3688760806916467,-0.9279086366880678,5.33834586466165,1.063829787234047,0.4580152671755682,-1.057401812688826,-1.1202389843166543,0.1495886312640367,-4.294917680744453,7.214121258633904
1613,STEELXIND,STEEL EXCHANGE INDIA LIMITED,-0.5555555555555635,4.04624277456647,0.5813953488372177,-2.2727272727272845,-5.376344086021505,-1.5873015873015723,2.717391304347826,-2.6455026455026456,3.8461538461538423,-2.6737967914438503,-3.1088082901554475,2.6595744680851063,11.242603550295872,6.289308176100618,-9.659090909090914,-5.376344086021505,0.0,-2.1052631578947296,-0.5235602094240912
1614,STEL,Stel Holdings Limited,,,,,,,,,,,,,,,,,,,
1615,STERTOOLS,Sterling Tools Limited,2.2237860661505917,2.3922755440265204,-1.5325670498084387,-0.2688932918199798,-3.9945652173913015,-1.5779620219309916,1.3416452093779614,-3.009989484752889,-0.24911498623313108,0.5139694254085518,2.943969610636268,-1.9813829787234012,2.9995890973839168,0.44022561562801565,-2.898744322735779,1.3401922295925244,-1.2829079246291473,-0.5845622425933428,-0.15917230401909163
1616,STLTECH,Sterlite Technologies Limited,2.281089036055919,-9.248747913188645,-0.7620941020543444,-3.145057766367141,-5.575757575757569,1.4136447449293248,0.40111076828138054,1.154806491885158,0.6913890634820832,-0.28204324663116076,-1.5731030228254057,2.9860228716645416,0.9297851875601264,1.4638906961613534,-3.575909661229622,0.2831078955646537,1.8910256410256336,-1.7941454202077396,-1.3660353927351858
1617,STOVEKRAFT,Stove Kraft Limited,-3.4550259371635574,-1.4754098360655692,0.6405279503105501,-2.090459901178259,-3.846505253540421,-2.1369814020028692,-1.9463440294581642,-0.42776080314274034,1.5784339806686136,0.14208329633248704,0.8237084788253037,0.21534320323015624,-0.30414169424815196,0.22413483951945487,-2.2093634928984587,0.7686191359660586,3.7393456145174766,-1.3650334478394626,1.1984264934589826
1618,STYLAMIND,Stylam Industries Limited,2.2515085107021706,2.6912879955607534,2.5091644545569487,-3.966495705744889,-0.4290937660532521,-3.0980059149073154,-1.408816651750922,-2.551623248748096,1.7547877365241955,0.2611790367946836,-0.7180714652077356,-0.36906654553713375,0.7061783457700853,2.2958586803930743,-1.7753519103705884,1.3657144521126379,0.03204194581997988,0.9646491382859886,-1.3491165462616417
1619,STYRENIX,Styrenix Performance Materials Limited,-0.8825813740026831,2.2636196252572227,2.58129027479447,-0.8409533252543091,2.622950819672128,3.94876013632625,3.465466926070039,-1.9746513568278545,1.446997178557037,7.2818472714693465,10.624252571155221,-0.5423664303725244,-1.0171886037202689,-2.2644635706724268,0.2630364559298486,3.1511805026656425,-2.2019459056840804,-2.248009101251426,1.0902566933480458
1620,SUBEXLTD,Subex Limited,-0.8291873963515755,3.430531732418525,-0.8503401360544218,-0.5076142131979767,-8.229813664596278,-3.880597014925365,2.6033690658499276,-2.245508982035928,6.709265175718842,0.4815409309791401,0.4838709677419309,0.0,0.4862236628849224,1.6474464579901154,-4.4094488188976335,-0.9360374414976511,0.7861635220125676,-0.6249999999999978,-1.689708141321036
1621,SUBROS,Subros Limited,-0.902455209024546,3.318250377073913,1.829098017313587,-0.8307947936859594,-5.644107656127506,-1.0215957584378608,-1.061924257932455,-1.4251481901879122,-0.6390977443609052,2.861562258314004,-0.2699575780948737,2.747325320301143,0.02642356982428927,1.257525083612037,-2.6185513288170954,-0.6085717985238809,0.5075481520041616,-1.3733795404954492,0.12851818532322323
1622,SUDARSCHEM,Sudarshan Chemical Industries Limited,-0.3253909940170067,3.1507145950628,2.7363737486095685,-2.873811581676753,-6.363176530096102,0.1519756838905775,-1.1814177012414853,0.2710571227788306,1.2605469147097668,3.0915950534479144,-0.3654589119766106,0.23024594453166358,0.08379595684507746,-1.231119387543966,0.6036636136552944,-1.0708401976935842,0.6633499170812698,0.0,0.772926676415289
1623,SUKHJITS,Sukhjit Starch & Chemicals Limited,0.04713646005184743,2.277931782572011,2.711067095815807,-4.255066966931384,0.993536030644011,-1.5439010017678283,0.6882639136110068,1.0552824079625938,-1.149834044570892,-0.9044990015270683,-1.2412993039443208,-0.1274475727030498,0.19735314604133336,-0.5082005082005057,-2.697235333782873,1.021798365122616,-0.6541845251522748,-1.0932619366354255,4.111498257839719
1624,SULA,Sula Vineyards Limited,0.0,2.580080900841796,-1.9088471849865902,0.5174086450361058,-3.3545160954266,-1.8607504345159027,0.6586394977873806,1.8980704697986601,0.37894736842105503,-0.5860192549183783,0.07330610535135046,2.3362983603043572,0.11802575107296381,0.39857804589034207,-0.7908517687293032,-1.3390974272458807,0.3810330228619838,-1.7981498804698126,3.5741199267951393
1625,SUMEETINDS,Sumeet Industries Limited,,,,,,,,,,,,,,,,,,,
1626,SUMICHEM,Sumitomo Chemical India Limited,-0.508607198748041,0.9744535159336289,-1.3253638253638311,-4.1951948213618735,-3.1234925229136628,-0.6232023010546418,-0.6311778015958162,-0.23761435190685515,0.22624434389141357,-1.8810608715971517,-0.23312740412635508,1.4545884578997108,0.10654670297146646,-0.7169722614010237,-2.9763941156346245,-0.5331215970961939,5.4293231284381696,-0.452380952380947,-0.5681818181818128
1627,SUMIT,Sumit Woods Limited,0.674536256323787,-2.3064250411861704,-1.6207455429497568,0.325203252032525,-0.48543689320387895,,,,,,,,,,,,,,
1628,SUMMITSEC,Summit Securities Limited,0.7601520304060835,-0.14481897627965498,-0.6006155068003529,-4.872981395788094,-2.6209306602906013,12.830090791180297,-0.7517635549147783,-1.6459029676896588,1.1215240436318874,-0.9083527859535099,-1.356560044050665,1.0828315539138842,1.5048793014894686,1.740084652766889,-2.5362872421695926,-1.1379084638235692,1.512905698952206,-2.3117635310565188,1.1361914861384639
1629,SUNCLAYLTD,Sundaram Clayton Limited,,,,,,,,,,,,,,,,,,,
1630,SUNDARAM,Sundaram Multi Pap Limited,,,,,,,,,,,,,,,,,,,
1631,SUNDARMFIN,Sundaram Finance Limited,-0.4758932750819161,0.2879228867398935,0.7361402291965625,-0.25628124901732935,-1.6788276032649079,-1.2125469594697724,-0.7803385002348592,-0.03180950649823327,2.5315276138410883,1.0404080031384886,1.070578905630452,-4.077285866423246,0.3511450381679389,2.9243074215496847,0.0,0.48792041686403975,3.2745181174782325,-2.610932884413819,2.5187645516859725
1632,SUNDARMHLD,Sundaram Finance Holdings Limited,-1.8225039619651324,5.254378648874059,0.16708437761069578,-0.992555831265511,-3.04731355252606,-1.461872777558273,0.9976057462090981,-1.3774104683195594,2.7912621359223326,-0.9615384615384639,-0.31948881789137834,2.749281903980311,2.4379991593106274,2.103004291845496,-1.4799154334038054,-0.5466778805719139,0.25295109612142613,0.8074798130046652,1.378716070659206
1633,SUNDRMBRAK,Sundaram Brake Linings Limited,,,,,,,,,,,,,,,,,,,
1634,SUNDRMFAST,Sundram Fasteners Limited,0.48897857808133766,2.7186478513912253,-2.5067039757490965,-0.7483124397299938,-0.1694327852439482,-1.3972737973193503,0.21308169399946383,3.431854854579079,-1.435276775670119,1.0742991570280374,0.5995345718455338,2.461202715809897,-0.15736593632732482,0.2589101500869813,0.1215116043582162,-1.6609575400302643,-0.22652306958630816,-2.2872009940975317,2.174258054277088
1635,SUNFLAG,Sunflag Iron And Steel Company Limited,-1.913043478260876,4.831358249772098,-1.7611940298507396,-2.559627690517746,-5.289256198347105,-4.649330181245072,-3.766430738119321,-1.1494252873563133,3.0115830115830087,-1.2455516014234818,-1.279799247176919,1.7620020429009133,-1.2856062515754894,3.4959561701017416,-2.8144016227180444,3.0033951423348135,-0.052205690420267674,-1.97031729785056,-1.9568489713999024
1636,SUNPHARMA,Sun Pharmaceutical Industries Limited,0.350940340142184,0.6885929147413163,-1.4817459609033214,-0.19154528041338953,-1.7291192435650498,0.061322820849763066,-1.0317322698110014,1.4602392681210536,0.13212366775301682,-0.8731336767659128,1.3181174805378506,0.14617940199336354,0.1997336884154461,0.30719914518499136,-0.3770070078949703,0.73273165936914,-0.418223883253252,-1.5462788558412626,-1.4844862555560387
1637,SUNTECK,Sunteck Realty Limited,1.6524013314312858,6.7783701447067894,-4.786076867295145,-5.125558995528041,-7.154263813478115,-0.603174603174608,-0.6100126209507736,-0.32498165426145537,0.3682659932659933,0.18975332068310716,1.1732081911262797,-0.35072802635773775,4.428412874583794,4.053585864418527,-4.436596402163122,2.0267987839207295,2.563806444162149,-1.9698856560624904,-2.1382672280079844
1638,SUNTV,Sun TV Network Limited,-0.378907483422794,1.5878107457898922,-1.7413915373098978,0.46706776440784226,-2.8531877259093985,-1.574445537809398,-0.18887881535207013,3.0119075414428993,-0.325808703746786,1.744277821625881,-1.0388190267905926,2.8353413654618436,1.0962241169305724,0.7032463815520409,-2.9521466550273647,-0.6465347315303986,3.763396874744335,-1.7680623643815803,1.6335865392469167
1639,SUPERHOUSE,Superhouse Limited,-0.7157235517781358,2.007757243896877,-1.0386091668548127,0.681973175721755,-5.702036441586285,-1.5199493350221636,-0.021105951878434517,-1.5378221113881916,0.187382885696435,0.9245639840302657,0.9760237640568566,-0.42256496936403976,-0.18979333614508168,0.2961082910321441,-0.7973143096936659,-1.4067025237898128,0.7293186080433424,-3.382323334004431,0.060435132957294795
1640,SUPERSPIN,Super Spinning Mills Limited,,,,,,,,-2.487562189054726,-6.944444444444444,11.340206185567025,19.75308641975308,2.531645569620244,0.6369426751592447,0.0,-1.8750000000000044,1.265822784810122,0.0,-1.2499999999999956,0.6289308176100606
1641,SUPRAJIT,Suprajit Engineering Limited,0.8516966337704412,2.1120927664273976,-0.9976766434331102,-1.8905872888173654,-0.824468085106389,0.21321961620469387,-1.8186575951851338,-0.5206299622543278,-1.3482280431432976,-0.30721966205838336,-0.2553626149131767,0.7590376945838275,-0.6772297469971975,-0.012776287210939407,0.2690238278247531,0.025627883136858723,1.009578048149101,-2.1405953134895475,2.187419104323062
1642,SUPREMEENG,Supreme Engineering Limited,,,,,,,,,,,,,,,,,,,
1643,SUPREMEIND,Supreme Industries Limited,7.468184464750406,0.7265110712148501,-4.802597846521962,1.531680568248859,-8.312649822864284,1.4669321422805712,-1.3075436024897538,1.7662573503977823,6.606437041219662,4.2603294366417215,-0.17749847087467277,1.0727792862684251,2.412076521048256,0.3950845007228652,2.538019169329078,1.3115475743490839,-2.351543042087563,-1.5128498854467578,-2.569452869101058
1644,SUPREMEINF,Supreme Infrastructure India Limited,,,,,,,,,,,,,,,,,,,
1645,SUPRIYA,Supriya Lifescience Limited,-0.8579409417398267,1.539708265802262,1.6683831101956794,1.6966904063678308,-3.282009724473266,-2.5661271219897355,4.174377955994244,-0.9975570032573244,1.1323862466543135,-0.8370763576970239,-1.863354037267083,-1.5387650424146686,-1.4963078118927409,-2.777252975628176,-1.9633265419522177,-2.4570912375790463,-2.535657686212357,-1.45757418011452,2.580989676041296
1646,SURANASOL,Surana Solar Limited,5.251641137855576,,,,,,,,,,,,,,,,,,
1647,SURANAT&P,Surana Telecom and Power Limited,3.4146341463414602,2.5,-0.9900990099009866,-2.4154589371980677,-5.045871559633034,-0.909090909090906,-0.9009009009008978,-2.2026431718061676,0.8888888888888857,-0.8810572687224639,-0.8733624454148442,1.3274336283185715,-0.8771929824561372,3.1674208144796343,-5.555555555555544,1.7391304347826024,0.4366812227074298,-3.7815126050420256,-1.6528925619834651
1648,SURYALAXMI,Suryalakshmi Cotton Mills Limited,0.5747126436781632,1.669449081803005,-1.96399345335516,-0.3262642740619833,-7.050796057619417,-2.0786933927245608,0.4474272930648727,0.37425149700598803,-0.7429420505200595,0.44776119402984654,-1.1799410029498483,-2.4460431654676302,2.431834929992639,1.8768768768768769,-6.064880112834994,-0.5610098176717974,4.392386530014641,-0.582241630276573,2.460850111856832
1649,SURYAROSNI,Surya Roshni Limited,3.368954899474737,1.0801904064445216,5.352493008004629,-0.9552010698251981,-7.271922054915847,-3.239629756599242,2.21638195356986,4.994481236203086,2.209269530882768,1.1025567911795586,-0.41646947468055756,0.6190476190476191,-0.047596382674916705,6.6497461928934,-2.3979389615537103,-47.75045301579083,3.310868635002145,-3.1847133757961785,-1.6551232430230192
1650,SURYODAY,Suryoday Small Finance Bank Limited,0.3543814432989764,1.4379084967320188,3.273709078636513,-3.169934640522872,-5.613818630475012,-1.0982306284319776,0.644765121277256,-1.2132241431604491,0.4264392324093747,-0.42462845010615025,0.304228780042592,-2.6074074074074107,0.7162041181736727,0.059719319199774704,-1.3549337260677534,-0.11768167107972265,5.526234088792286,-2.571082879612825,1.5044519496469249
1651,SUTLEJTEX,Sutlej Textiles and Industries Limited,2.058823529411759,1.5936254980079625,-1.953125,-2.568981921979057,-7.563764291996488,-4.8535564853556465,4.824561403508771,2.33393177737881,1.0889292196007285,-0.5415162454873594,-0.44923629829290207,0.6329113924050659,-0.3603603603603655,2.0220588235294144,-4.72854640980736,0.0,-0.695652173913041,6.976744186046512,1.99240986717267
1652,SUULD,Suumaya Industries Limited,,,,,,,,,,,,,,,,,,,
1653,SUVEN,Suven Life Sciences Limited,19.936457505957105,1.1244979919678761,-2.658326817826431,-2.3664122137404537,-8.005617977528095,-0.8356545961002706,0.06968641114982183,-0.760719225449512,0.9776536312849202,-0.6934812760055479,0.4878048780487726,-1.4423076923076883,1.040943789035392,1.981599433828721,-1.4644351464435106,0.20964360587002892,-0.20920502092051002,-2.1160409556313953,3.096410978184381
1654,SUVENPHAR,Suven Pharmaceuticals Limited,-0.7389812615465902,-0.3943217665615142,-0.7220530665506703,0.4017818150056694,-2.8263452724494953,2.5413402959094906,-0.9482758620689655,-0.3436426116838488,-0.07725985063096324,-1.271294177472667,0.0,2.8773214752811924,2.0101396424441997,-0.6626612475702421,0.11499336576735555,-1.4471275390114124,1.1373655439957557,-1.184875413835155,2.235681838425217
1655,SUVIDHAA,Suvidhaa Infoserve Limited,,,,,,,,,,,,,,,,,,,
1656,SUZLON,Suzlon Energy Limited,,,,,,,,,,,,,,,-4.9828178694158165,-1.3559322033898256,4.982206405693945,4.267161410018561,4.457364341085265
1657,SVLL,Shree Vasu Logistics Limited,,,,,,,,,,,,,,,,,,,
1658,SVPGLOB,SVP GLOBAL TEXTILES LIMITED,,,,,,,,,,,,,,,,,,,
1659,SWANENERGY,Swan Energy Limited,5.715059588299031,12.201793040571335,6.059629331184532,2.2914606000659377,-2.881844380403458,-4.436964504283965,2.4612008151747995,-0.8702408702408737,0.39001560062402496,4.995904995904995,0.37816507727720394,3.505786249149085,-0.20380434782607537,1.447277739490003,-2.4701730801546034,4.789575629512247,-1.1144001393000136,0.15695849319846134,-0.3822098679638717
1660,SWARAJENG,Swaraj Engines Limited,2.2591580651689873,-1.3575563984827221,2.104673087703203,0.3349098811197727,-5.08141425416777,1.9091426169102512,0.5920545287196131,0.08215903998407065,0.9601849989945661,-0.21319822418420326,-0.21773951346480674,0.25593415968283784,1.3452002542911659,0.45213037703075043,-1.5367589728111852,0.49287230815893235,-0.859498333625673,0.49356601445443105,-0.35130862462673457
1661,SWELECTES,Swelect Energy Systems Limited,-1.4105297687387277,1.45602795573675,-1.135148474130127,1.1902780089895084,-3.338965323034838,1.262832002607137,1.8673748858826458,-2.767914783731436,1.5155238797411321,-0.6349206349206312,0.9698364428371787,0.28849324101549617,2.5181679905357406,2.237580993520526,-3.766212171599597,-2.409736308316434,3.432359852299437,-1.4799503927242739,-2.7733118971061095
1662,SWSOLAR,Sterling and Wilson Renewable Energy Limited,,,,,,,,,,,,,,,,,,,
1663,SYMPHONY,Symphony Limited,-0.07676409802184556,1.2919432980441359,-1.386103574377728,0.22463939465595778,-0.8440797186400992,0.17615971814445097,1.671641791044776,-3.6747369026396046,0.13820904117478208,0.08068699210420674,0.028825089357777008,-0.23580836256974386,0.9639393763428452,-0.4048348852003933,-0.8600424287598188,-0.5530847302999228,0.5100578829732284,-0.9367548540933348,0.08523211546110575
1664,SYNCOMF,Syncom Formulations (India) Limited,1.1976047904191574,1.8292682926829311,2.499999999999991,-3.0303030303030303,-6.250000000000007,-1.6759776536312692,1.1299435028248548,-1.6666666666666705,0.5586592178771029,0.0,0.5617977528089768,-2.73224043715847,0.5494505494505573,-0.5464480874317017,-2.6595744680851063,1.6216216216216255,2.2099447513812076,-4.232804232804218,12.499999999999986
1665,SYNGENE,Syngene International Limited,0.5788818055250138,-0.08053887831306993,-1.7480756780087732,0.29581529581528926,-2.2911526260133943,-0.5398962277380484,-1.9524267839955909,-6.684629201950221,0.32179173638820957,-0.35272237542487017,-2.084772370486659,1.4072847682119147,-0.1271940981938438,0.8077958712655555,-1.3596408018718775,0.3426613363792032,-0.4673782605949513,-2.3437981866403503,0.80830690791519
1666,SYRMA,Syrma SGS Technology Limited,1.2823715546673213,3.749460043196552,-2.435940660822664,-3.1826342418802023,-6.685957965275659,0.8912108174554499,0.977501939487968,0.6480830795658589,1.2971604840623343,-1.0874667501173596,-1.2972972972972938,3.1133051994585483,-0.23830328064183018,1.173350478180514,-2.507247512340359,-0.03133077465341043,6.667223661124567,-3.061472422450794,0.9319055015123102
1667,TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,-0.9259259259259306,2.4752475247524752,-3.387803905938621,-0.2385685884691826,-3.602912993484085,-0.5716463414634148,0.6134969325153243,-1.2495266944339307,0.26575550493547667,0.3046458492002873,-0.03806623524932086,0.4588910133843169,-0.15273004963725748,-0.49392097264438123,-4.116575591985432,0.4390779363336951,1.8635855385762206,-0.14886490509861455,4.430625728721329
1668,TAJGVK,Taj GVK Hotels & Resorts Limited,0.19806338028169765,2.758932609678876,-1.1843575418994439,0.7655933348344915,-4.55620030088115,-1.690259877456159,-0.7548752358985041,-0.5007302315877392,-2.4027692934229306,-0.4459760794648264,0.44797393606189956,1.6559718484785757,0.3322949117341688,1.7755231452124236,-2.433491441534328,3.456368679325792,-0.8042328042328066,-0.021159542953877005,0.3397027600849305
1669,TAKE,Take Solutions Limited,,,,,,,,,,,,,,,,,,,
1670,TALBROAUTO,Talbros Automotive Components Limited,-6.104593358520578,-75.99866367584593,5.775152708364889,-3.9284155390659095,-6.798354653528007,-2.541850220264309,-0.7172848145556372,1.590686927930338,3.186465544908532,1.9396148812862217,2.2655577860625224,0.8726676630827785,0.41150271107668474,2.66401590457256,-5.009206364194322,0.8378957391097314,1.3314679917024415,-1.6417556346381927,0.7505497657519752
1671,TANLA,Tanla Platforms Limited,-1.8069521719156687,1.4604588533844225,1.498107653490328,-5.86372408332921,-5.14878437998685,4.00781059311691,0.053726677737614005,-4.044617331396154,-0.07961037744686114,-1.8432544242702784,-2.2774234120923467,0.8151435558373336,7.0953974489548335,0.9349911885647217,0.009791442279449988,-1.4949845679012346,0.616235625212277,-1.5430919166825783,0.8673862760215885
1672,TANTIACONS,Tantia Constructions Limited,,,,,,,,,,,,,,,,,,,
1673,TARAPUR,Tarapur Transformers Limited,,,,,,,,,,,,,,,,,,,
1674,TARC,TARC Limited,3.1433137986148143,1.5143320713899313,0.1082837033026622,-0.6455083378160393,-5.825734549138804,0.5603667855323455,6.453362255965296,3.595505617977531,-2.625820568927796,-0.5440696409140369,-1.4477211796246587,-0.05359056806001839,0.6472491909385052,3.9237668161434973,-2.7262813522355507,-1.9251336898395692,3.773584905660384,-2.011963023382282,-3.006329113924045
1675,TARMAT,Tarmat Limited,2.122641509433959,8.163265306122437,2.5506867233485977,-1.9243104554201411,-8.777062609713282,-4.257703081232489,3.6585365853658605,-7.2198275862068995,-0.5891805034815181,-0.5327650506126799,-0.3715498938428965,-2.7361899845121234,6.195175438596482,5.86186883343006,-5.846994535519119,0.7709251101321617,5.458768873403024,-6.868577609518669,15.346225826575166
1676,TARSONS,Tarsons Products Limited,1.234170422837519,4.286513710128703,-3.6449908336029284,-2.819115489415226,-3.185876623376621,-0.30345943758850896,-1.3373253493013948,-0.7920792079207921,0.10902963623748863,-1.175433441081399,0.10786428711512284,-0.7783615489394824,-0.3973253222211586,0.9390589846424862,-1.408043205709339,-1.3040167523319834,-0.4453709845541595,-0.6869941652550307,1.007604562737634
1677,TASTYBITE,Tasty Bite Eatables Limited,-1.0767201827761899,1.2719423377779753,0.30882542557840953,-0.005660430758778455,-4.968860571865738,0.16703286176983864,-0.023343229266432765,-0.46024743140228,-0.5831344141113239,-2.954828288866722,1.2790173048654512,1.5543015250364423,2.1129715322363993,1.7319367290348024,-1.8644864600975208,0.34715712186183545,2.7386748107160948,-0.9194786645241944,-0.46937712552468125
1678,TATACHEM,Tata Chemicals Limited,-0.5493068270991368,1.5998724354204266,-2.376504773765045,-1.5227388860500743,-3.281605218938425,-1.8957575757575715,-1.244912616710558,-0.10044963168467948,0.42753518758707265,0.555501883875954,-0.3609760793184772,0.2654183959077309,1.89811172305271,1.239607706476819,-0.8294248333744733,0.3418210641038389,-0.19283065512979436,-1.3510876987610876,-0.5915438324282521
1679,TATACOFFEE,Tata Coffee Limited,0.9488768396591746,0.9777082518576458,-0.8338181113050354,0.8605515353021777,-1.1789717819868508,-0.1351090523065133,-0.4036908881199582,-1.2715885367242232,0.26641294005708416,-1.1288805268109126,1.780926847950968,0.3651739381126448,0.17327685791297215,0.5809450038729667,0.6823942288945214,1.4638971315529135,-0.09881422924901186,-0.7453903491565341,-0.8364131491927662
1680,TATACOMM,Tata Communications Limited,2.472091793899064,3.1232964566297925,-1.6059822048337251,-1.885273813577689,-5.560590556936115,-3.753622780607223,-0.5122893455013642,-0.08391138957261132,-0.5203261081276683,-0.6743498327944086,-0.36622976098688537,-0.9599650921784737,0.1940049730852355,1.2505187439479823,-1.6623136358689714,-0.6755661244122575,-0.7323157810027142,-1.9876429604311792,-1.6039322209287283
1681,TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,0.27494108405340945,1.2211052422332027,-1.0842696629213457,0.7813384667648032,-1.7631681406084903,0.39647085101631324,-0.03349335715083936,-1.3383268161039794,-0.0825445740699978,-0.5200635024908304,2.353336695242898,0.4446195407474162,-0.0393811533052065,0.9197751660705187,0.6744784224063992,1.6914671006742563,-0.5261636311072512,-0.8200481706617706,-0.5701904436081652
